核心客户号|金融资产余额|金融资产代码|金融资产余额季日均|金融资产余额年日均|金融资产描述
1500030597|5000000.00|111|2201219.52|2201219.52|商贷通
1239476532|1000000.00|1221|1000000.00|1000000.00|PBSS代销类理财
1221494230|6746.00|170|6746.00|6746.00|保险
1523707640|114710.46|103|89545.99|89545.99|钱生钱
1341104510|285871.31|131|285235.10|285235.10|一般基金
1225545431|0.03|161|0.03|0.03|黄金T+D
1522782729|21947.52|105|20781.91|20781.91|金积存
1320553701|0.00|110|0.00|0.00|贷款
1503217645|30041.36|100|30085.94|30085.94|储蓄存款
1500881510|0.00|120|68775.55|68775.55|理财
1099087894|0.54|160|0.54|0.54|贵金属
1513078089|804652.83|102|453049.45|453049.45|定期存款
1524122404|120000.00|114|120000.00|120000.00|消费贷款
1143604619|2000.78|130|1537.72|1537.72|基金
1501191415|130000.00|142|130000.00|130000.00|电子式储蓄国债
1295666639|130000.00|143|130000.00|130000.00|凭证式国债
1517377394|57.10|201|79.36|79.36|金融IC卡
1507263753|251030.55|121|186356.89|186356.89|TSS
1521952200|250000.00|113|217073.17|217073.17|其它个贷
1513878584|645361.43|112|648295.24|648295.24|按揭
1197390872|29788.25|150|11740.09|11740.09|第三方存管
1166939130|105342.24|101|105329.96|105329.96|活期存款
1263031648|65000.00|140|65000.00|65000.00|国债
1212551416|0.00|107|38780.49|38780.49|主动型负债
1504797605|0.00|1071|90243.90|90243.90|结构性理财
1500135207|0.00|111|0.00|0.00|商贷通
1143839357|3300000.00|1221|3300000.00|3300000.00|PBSS代销类理财
1500114504|47715.30|170|47715.30|47715.30|保险
1513346698|0.00|103|7869.21|7869.21|钱生钱
1504978257|968.27|131|6728.77|6728.77|一般基金
1099087894|0.54|161|0.54|0.54|黄金T+D
1501879107|26.13|105|24.74|24.74|金积存
1500030597|5000000.00|110|2201219.52|2201219.52|贷款
1507765675|77320.00|100|64661.46|64661.46|储蓄存款
1505012156|651475.34|120|437273.37|437273.37|理财
1503257912|70000.00|102|71891.89|71891.89|定期存款
1521952200|250000.00|114|217073.17|217073.17|消费贷款
1504978257|968.27|130|6728.77|6728.77|基金
1519358187|50000.00|142|50000.00|50000.00|电子式储蓄国债
1236803518|60071.01|121|9517.82|9517.82|TSS
1509357419|550000.00|113|550000.00|550000.00|其它个贷
1197390872|222409.20|112|224364.54|224364.54|按揭
1225545431|0.23|150|0.23|0.23|第三方存管
1224968653|44259.10|101|42292.77|42292.77|活期存款
1505494012|80000.00|140|80000.00|80000.00|国债
1305461433|190000.00|107|2317.07|2317.07|主动型负债
1506852427|0.00|1071|234146.34|234146.34|结构性理财
1336161056|3688727.57|111|3753824.95|3753824.95|商贷通
1178099282|5000000.00|1221|5000000.00|5000000.00|PBSS代销类理财
1088276927|3614.00|170|3614.00|3614.00|保险
1523508879|0.00|103|10401.67|10401.67|钱生钱
1143604619|2000.78|131|1537.72|1537.72|一般基金
1518765401|261.28|105|89.27|89.27|金积存
1500135207|0.00|110|0.00|0.00|贷款
1508591409|379458.77|100|178995.88|178995.88|储蓄存款
1238816191|252768.22|120|247451.45|247451.45|理财
1306188629|0.00|102|31944.87|31944.87|定期存款
1509357419|550000.00|114|550000.00|550000.00|消费贷款
1519341801|103091.06|130|22602.07|22602.07|基金
1154872365|60937.64|121|82903.99|82903.99|TSS
1193595557|5700000.00|113|5700000.00|5700000.00|其它个贷
1523081656|171174.26|112|176223.52|176223.52|按揭
1172084941|53.29|150|53.24|53.24|第三方存管
1217935757|890.76|101|34115.43|34115.43|活期存款
1295666639|130000.00|140|130000.00|130000.00|国债
1513114683|100000.00|107|1219.51|1219.51|主动型负债
1507133649|0.00|1071|51219.51|51219.51|结构性理财
1502820597|0.00|111|0.00|0.00|商贷通
1267194087|1000000.00|1221|1000000.00|1000000.00|PBSS代销类理财
1213865927|1350.00|170|1350.00|1350.00|保险
1513078089|804652.83|103|453049.45|453049.45|钱生钱
1519341801|103091.06|131|22602.07|22602.07|一般基金
1158945048|26.13|105|15.12|15.12|金积存
1521828934|150000.00|110|150000.00|150000.00|贷款
1519254512|26000.00|100|26000.00|26000.00|储蓄存款
1330012526|100226.44|120|90812.64|90812.64|理财
1510482352|22330.00|102|22330.00|22330.00|定期存款
1513803402|819793.35|114|823197.26|823197.26|消费贷款
1114900350|0.00|130|0.00|0.00|基金
1500533939|150073.97|121|94074.50|94074.50|TSS
1251077067|950000.00|113|950000.00|950000.00|其它个贷
1286591099|0.00|112|0.00|0.00|按揭
1521403688|12903.02|150|16967.17|16967.17|第三方存管
1501426475|2000.00|101|12568.54|12568.54|活期存款
1519358187|50000.00|140|50000.00|50000.00|国债
1519532297|0.00|107|45121.95|45121.95|主动型负债
1508404619|0.00|111|0.00|0.00|商贷通
1305461433|0.00|1221|1792682.93|1792682.93|PBSS代销类理财
1258931056|3900.00|170|3900.00|3900.00|保险
1511941436|0.00|103|5308.37|5308.37|钱生钱
1114900350|0.00|131|0.00|0.00|一般基金
1113258650|1855.09|105|1756.57|1756.57|金积存
1521403688|60266.32|110|74746.04|74746.04|贷款
1500518280|53.85|100|22412.46|22412.46|储蓄存款
1508656614|0.00|120|3673.06|3673.06|理财
1506304843|40000.00|102|42397.35|42397.35|定期存款
1514617524|665625.05|114|670748.01|670748.01|消费贷款
1166939130|735167.75|130|698021.67|698021.67|基金
1235970632|386525.35|121|408129.47|408129.47|TSS
1522954355|300000.00|113|300000.00|300000.00|其它个贷
1344244813|386636.69|112|390181.33|390181.33|按揭
1512796055|26673.71|150|7369.16|7369.16|第三方存管
1502126544|412852.78|101|310902.21|310902.21|活期存款
1510478432|100000.00|107|100000.00|100000.00|主动型负债
1328786814|0.00|111|0.00|0.00|商贷通
1100193954|8373.00|170|8373.00|8373.00|保险
1521033204|0.00|103|22458.09|22458.09|钱生钱
1166939130|735167.75|131|698021.67|698021.67|一般基金
1121700816|2612.80|105|698.27|698.27|金积存
1521066867|100000.00|110|100000.00|100000.00|贷款
1519162920|49084.51|100|36677.71|36677.71|储蓄存款
1513914552|0.00|120|37134.15|37134.15|理财
1503217645|30000.00|102|30000.00|30000.00|定期存款
1512893493|434639.35|114|436293.06|436293.06|消费贷款
1224034034|22660.88|130|36237.82|36237.82|基金
1523556660|150268.15|121|119040.26|119040.26|TSS
1512541707|270000.00|113|270000.00|270000.00|其它个贷
1512398154|210095.24|112|392068.76|392068.76|按揭
1293771910|625.17|150|32976.27|32976.27|第三方存管
1507263753|7335.92|101|9688.32|9688.32|活期存款
1515558524|0.00|107|204878.05|204878.05|主动型负债
1193595557|5690872.28|111|5747806.81|5747806.81|商贷通
1251213266|1560.00|170|1560.00|1560.00|保险
1341104510|0.00|103|0.00|0.00|钱生钱
1224034034|22660.88|131|36237.82|36237.82|一般基金
1500533939|261.28|105|33.44|33.44|金积存
1524122404|120000.00|110|120000.00|120000.00|贷款
1506304843|40042.59|100|42430.06|42430.06|储蓄存款
1500132210|0.00|120|229091.53|229091.53|理财
1500518280|0.00|102|0.00|0.00|定期存款
1514230479|468750.05|114|472205.33|472205.33|消费贷款
1337085580|0.00|130|0.00|0.00|基金
1337085580|0.00|121|198447.97|198447.97|TSS
1506402858|225000.00|113|232682.91|232682.91|其它个贷
1519566462|253933.39|112|255001.20|255001.20|按揭
1298576713|7999.21|150|3514.41|3514.41|第三方存管
1502262987|18068.76|101|18491.58|18491.58|活期存款
1507133649|0.00|107|51219.51|51219.51|主动型负债
1251077067|0.00|111|2195121.95|2195121.95|商贷通
1270184444|4680.00|170|4680.00|4680.00|保险
1338973953|0.00|103|107165.18|107165.18|钱生钱
1337085580|0.00|131|0.00|0.00|一般基金
1336161056|3688727.57|110|3753824.95|3753824.95|贷款
1521171993|22972.16|100|23079.82|23079.82|储蓄存款
1517377394|50000.00|120|50000.00|50000.00|理财
1502087611|158000.00|102|19721.32|19721.32|定期存款
1514102512|2445997.75|114|2496766.11|2496766.11|消费贷款
1121700816|49856.95|130|42432.39|42432.39|基金
1169355059|1550138.68|121|1374336.79|1374336.79|TSS
1292441596|270000.00|113|270000.00|270000.00|其它个贷
1513446743|1192625.60|112|1194674.17|1194674.17|按揭
1272733029|10167.78|150|3331.46|3331.46|第三方存管
1502841136|87664.07|101|68428.59|68428.59|活期存款
1506237268|50000.00|107|16463.41|16463.41|主动型负债
1152230818|2003888.87|111|2229159.87|2229159.87|商贷通
1185784366|200000.00|170|200000.00|200000.00|保险
1511321508|0.00|103|0.00|0.00|钱生钱
1121700816|49856.95|131|42432.39|42432.39|一般基金
1511952450|1470014.29|110|1470014.29|1470014.29|贷款
1507965128|11044.20|100|52835.91|52835.91|储蓄存款
1515570571|60357.53|120|37428.26|37428.26|理财
1507765675|77320.00|102|64661.46|64661.46|定期存款
1513878584|645361.43|114|648295.24|648295.24|消费贷款
1099087894|8337.92|130|8009.33|8009.33|基金
1515570571|60357.53|121|37428.26|37428.26|TSS
1176872718|252000.00|113|252000.00|252000.00|其它个贷
1502536191|427335.19|112|428980.55|428980.55|按揭
1513733155|1.25|150|1384.10|1384.10|第三方存管
1272594294|201480.67|101|207162.85|207162.85|活期存款
1513914552|340000.00|107|342926.83|342926.83|主动型负债
1510797431|500000.00|111|500000.00|500000.00|商贷通
1097535736|120000.00|170|120000.00|120000.00|保险
1515120808|5259.17|103|49593.83|49593.83|钱生钱
1099087894|8337.92|131|8009.33|8009.33|一般基金
1521952200|250000.00|110|217073.17|217073.17|贷款
1304790528|164696.23|100|164607.86|164607.86|储蓄存款
1143604619|110662.54|120|92361.93|92361.93|理财
1508438547|0.00|102|0.00|0.00|定期存款
1523081656|171174.26|114|176223.52|176223.52|消费贷款
1212551416|16256.46|130|16220.29|16220.29|基金
1097126948|610301.10|121|606972.33|606972.33|TSS
1504933228|225000.00|113|225000.00|225000.00|其它个贷
1515868512|504190.07|112|506434.43|506434.43|按揭
1521952200|1.64|150|1.64|1.64|第三方存管
1506160098|155376.80|101|163248.61|163248.61|活期存款
1224816126|600000.00|107|197560.98|197560.98|主动型负债
1502519482|1963528.60|111|1964243.34|1964243.34|商贷通
1153111393|20000.00|170|20000.00|20000.00|保险
1508591409|377186.95|103|169826.80|169826.80|钱生钱
1212551416|16256.46|131|16220.29|16220.29|一般基金
1508404619|0.00|110|0.00|0.00|贷款
1501330867|66775.75|100|66727.00|66727.00|储蓄存款
1505122204|0.00|120|56640.81|56640.81|理财
1309620395|100000.00|102|100000.00|100000.00|定期存款
1193595557|5700000.00|114|5700000.00|5700000.00|消费贷款
1520942173|211788.77|130|210795.80|210795.80|基金
1506245417|110212.60|121|128712.41|128712.41|TSS
1512542083|270000.00|113|270000.00|270000.00|其它个贷
1515566619|1111166.62|112|1119680.85|1119680.85|按揭
1145554110|23938.67|150|45145.84|45145.84|第三方存管
1505728201|31920.13|101|22409.20|22409.20|活期存款
1506852427|0.00|107|234146.34|234146.34|主动型负债
1213865927|1264679.81|111|1269380.08|1269380.08|商贷通
1209125771|20000.00|170|20000.00|20000.00|保险
1500132210|190081.69|103|107888.65|107888.65|钱生钱
1509729806|15154.71|131|18404.46|18404.46|一般基金
1515030331|612083.38|110|616773.41|616773.41|贷款
1343365346|79120.77|100|72217.57|72217.57|储蓄存款
1087462879|376223.98|120|453560.78|453560.78|理财
1503254399|20000.00|102|20000.00|20000.00|定期存款
1251077067|950000.00|114|950000.00|950000.00|消费贷款
1511729892|0.00|130|0.00|0.00|基金
1515913036|0.00|121|65925.20|65925.20|TSS
1504107258|270000.00|113|270000.00|270000.00|其它个贷
1515943500|492977.88|112|504305.06|504305.06|按揭
1113611100|281.40|150|281.16|281.16|第三方存管
1234869639|27866.39|101|16311.61|16311.61|活期存款
1282393914|0.00|107|22560.98|22560.98|主动型负债
1271700689|0.00|111|0.00|0.00|商贷通
1089088700|60000.00|170|60000.00|60000.00|保险
1336318833|0.00|103|63424.21|63424.21|钱生钱
1514944641|0.00|131|0.00|0.00|一般基金
1509357419|550000.00|110|550000.00|550000.00|贷款
1149004703|30011.97|100|38924.65|38924.65|储蓄存款
1518812944|0.00|120|30443.39|30443.39|理财
1523707640|114710.46|102|89545.99|89545.99|定期存款
1522954355|300000.00|114|300000.00|300000.00|消费贷款
1500058375|27752.30|130|25220.05|25220.05|基金
1304419523|300172.61|121|118003.83|118003.83|TSS
1512538443|99000.00|113|99000.00|99000.00|其它个贷
1510057254|658785.09|112|660285.20|660285.20|按揭
1207025691|0.00|150|41956.76|41956.76|第三方存管
1273848340|2.26|101|169762.20|169762.20|活期存款
1507910870|0.00|107|146341.46|146341.46|主动型负债
1305874623|1972333.41|111|2007544.79|2007544.79|商贷通
1242821096|60000.00|170|60000.00|60000.00|保险
1507965128|0.00|103|42487.28|42487.28|钱生钱
1512617775|0.00|131|0.00|0.00|一般基金
1513803402|819793.35|110|823197.26|823197.26|贷款
1224968653|44259.10|100|42292.77|42292.77|储蓄存款
1523159941|110738.66|120|78066.11|78066.11|理财
1149004703|19788.92|102|21608.97|21608.97|定期存款
1512541707|270000.00|114|270000.00|270000.00|消费贷款
1305464360|232499.62|130|226207.14|226207.14|基金
1336318833|0.00|121|428016.88|428016.88|TSS
1142968898|225000.00|113|225000.00|225000.00|其它个贷
1151412930|441342.68|112|444188.14|444188.14|按揭
1248711281|0.00|150|7.32|7.32|第三方存管
1334334511|2.73|101|1098.94|1098.94|活期存款
1517377394|100000.00|107|100000.00|100000.00|主动型负债
1508093377|0.00|111|14634.15|14634.15|商贷通
1318085886|141890.00|170|141890.00|141890.00|保险
1515570571|0.00|103|4986.91|4986.91|钱生钱
1510478432|34125.62|131|13976.39|13976.39|一般基金
1514617524|665625.05|110|670748.01|670748.01|贷款
1511321508|24215.79|100|25652.04|25652.04|储蓄存款
1500097030|782868.77|120|693486.60|693486.60|理财
1515196906|29444.57|102|29444.57|29444.57|定期存款
1506402858|225000.00|114|232682.91|232682.91|消费贷款
1509729806|15154.71|130|18404.46|18404.46|基金
1282393914|301815.62|121|239224.47|239224.47|TSS
1514292675|300000.00|113|300000.00|300000.00|其它个贷
1514559523|458333.30|112|462533.85|462533.85|按揭
1158164035|104.86|150|104.77|104.77|第三方存管
1506505042|50410.26|101|22172.99|22172.99|活期存款
1522854098|0.00|107|80487.80|80487.80|主动型负债
1304790528|1600000.00|111|1600000.00|1600000.00|商贷通
1320553701|3000.00|170|3000.00|3000.00|保险
1507642404|0.00|103|0.00|0.00|钱生钱
1522951912|1055408.19|131|278087.09|278087.09|一般基金
1512893493|434639.35|110|436293.06|436293.06|贷款
1327949430|6.12|100|3061.73|3061.73|储蓄存款
1343063631|0.00|120|98376.49|98376.49|理财
1348141828|7099.00|102|9907.03|9907.03|定期存款
1292441596|270000.00|114|270000.00|270000.00|消费贷款
1514944641|0.00|130|0.00|0.00|基金
1338111297|504915.07|121|484074.94|484074.94|TSS
1344244813|0.00|113|0.00|0.00|其它个贷
1120835252|210629.47|112|212083.78|212083.78|按揭
1180872436|7312.00|150|7305.70|7305.70|第三方存管
1501392784|320002.21|101|340043.63|340043.63|活期存款
1163750149|50000.00|107|50000.00|50000.00|主动型负债
1510636699|1950000.00|111|1950000.00|1950000.00|商贷通
1248330029|1040.00|170|1040.00|1040.00|保险
1509809841|0.00|103|4043.01|4043.01|钱生钱
1513905546|27.06|131|9035.83|9035.83|一般基金
1514230479|468750.05|110|472205.33|472205.33|贷款
1511388647|34424.64|100|31429.94|31429.94|储蓄存款
1099112487|401937.53|120|313260.14|313260.14|理财
1336318833|0.00|102|63424.21|63424.21|定期存款
1176872718|252000.00|114|252000.00|252000.00|消费贷款
1510478432|34125.62|130|13976.39|13976.39|基金
1517868817|1761512.11|121|1513768.80|1513768.80|TSS
1503298126|100000.00|113|111585.37|111585.37|其它个贷
1224381929|200533.42|112|201322.58|201322.58|按揭
1218583645|122888.23|150|306579.99|306579.99|第三方存管
1506322110|61159.34|101|62234.96|62234.96|活期存款
1519023549|0.00|107|12195.12|12195.12|主动型负债
1507918800|1500000.00|111|1500000.00|1500000.00|商贷通
1500137629|3125.00|170|3125.00|3125.00|保险
1519194819|3302.58|103|2685.93|2685.93|钱生钱
1505995599|18992.05|131|18847.56|18847.56|一般基金
1514102512|2445997.75|110|2496766.11|2496766.11|贷款
1306188629|9883.40|100|364347.18|364347.18|储蓄存款
1273848340|450225.62|120|228678.56|228678.56|理财
1338973953|0.00|102|107165.18|107165.18|定期存款
1521985288|290000.00|114|290000.00|290000.00|消费贷款
1512617775|0.00|130|0.00|0.00|基金
1502087611|50087.33|121|167518.94|167518.94|TSS
1514030891|0.00|113|0.00|0.00|其它个贷
1238010637|937114.80|112|944879.43|944879.43|按揭
1113702354|140.70|150|140.58|140.58|第三方存管
1504676968|222311.71|101|225104.90|225104.90|活期存款
1519210417|100000.00|107|70731.71|70731.71|主动型负债
1500078846|450000.00|111|444512.20|444512.20|商贷通
1509200284|34233.00|170|34233.00|34233.00|保险
1270022842|0.00|103|0.00|0.00|钱生钱
1513914552|65967.96|131|63331.70|63331.70|一般基金
1328786814|0.00|110|0.00|0.00|贷款
1515196906|29486.59|100|30154.82|30154.82|储蓄存款
1276311769|564866.84|120|362768.62|362768.62|理财
1327949430|0.00|102|0.00|0.00|定期存款
1504933228|225000.00|114|225000.00|225000.00|消费贷款
1522951912|1055408.19|130|278087.09|278087.09|基金
1163750149|191715.88|121|172870.44|172870.44|TSS
1101683224|50000.00|113|92073.17|92073.17|其它个贷
1500359833|371714.96|112|375659.44|375659.44|按揭
1506017053|0.00|150|1040.67|1040.67|第三方存管
1224034034|30020.98|101|1849.51|1849.51|活期存款
1508404619|3000000.00|107|2695121.95|2695121.95|主动型负债
1168811704|220000.00|111|223048.79|223048.79|商贷通
1176832522|4680.00|170|4680.00|4680.00|保险
1515913036|430372.96|103|311397.65|311397.65|钱生钱
1513224644|52023.12|131|51512.06|51512.06|一般基金
1513878584|645361.43|110|648295.24|648295.24|贷款
1348141828|10424.29|100|28399.70|28399.70|储蓄存款
1513733155|100011.78|120|42916.26|42916.26|理财
1304156098|0.00|102|25735.39|25735.39|定期存款
1512542083|270000.00|114|270000.00|270000.00|消费贷款
1513905546|27.06|130|9035.83|9035.83|基金
1339691916|0.00|121|6197.21|6197.21|TSS
1113258650|280000.00|113|251463.41|251463.41|其它个贷
1171049260|60964.69|112|61729.71|61729.71|按揭
1223168582|142979.65|150|19232.67|19232.67|第三方存管
1505012156|170172.70|101|334254.14|334254.14|活期存款
1100388460|0.00|107|120975.61|120975.61|主动型负债
1520653987|2500000.00|111|2500000.00|2500000.00|商贷通
1210849736|55545.00|170|55545.00|55545.00|保险
1500533939|0.00|103|59925.85|59925.85|钱生钱
1520942173|211788.77|131|210795.80|210795.80|一般基金
1197390872|222409.20|110|224364.54|224364.54|贷款
1338973953|13479.98|100|116069.52|116069.52|储蓄存款
1225066823|261581.53|120|180923.83|180923.83|理财
1511321508|20000.00|102|20000.00|20000.00|定期存款
1504107258|270000.00|114|270000.00|270000.00|消费贷款
1505995599|18992.05|130|18847.56|18847.56|基金
1507933152|120418.15|121|52838.89|52838.89|TSS
1121700816|0.00|113|365.85|365.85|其它个贷
1164096446|206047.54|112|208137.37|208137.37|按揭
1090757040|5467.71|150|434297.60|434297.60|第三方存管
1337085580|6134.90|101|30123.35|30123.35|活期存款
1507232328|0.00|107|6097.56|6097.56|主动型负债
1218583645|0.00|111|0.00|0.00|商贷通
1271461596|3120.00|170|3120.00|3120.00|保险
1510082797|115986.67|103|65859.62|65859.62|钱生钱
1511729892|0.00|131|0.00|0.00|一般基金
1523081656|171174.26|110|176223.52|176223.52|贷款
1515570571|9431.30|100|23873.17|23873.17|储蓄存款
1510018555|0.00|120|64411.94|64411.94|理财
1518646724|0.00|102|1209.43|1209.43|定期存款
1512538443|99000.00|114|99000.00|99000.00|消费贷款
1513914552|65967.96|130|63331.70|63331.70|基金
1161544728|60875.10|121|60572.18|60572.18|TSS
1523031859|200000.00|113|200000.00|200000.00|其它个贷
1167661201|199879.53|112|201765.17|201765.17|按揭
1501058473|150366.52|150|104724.64|104724.64|第三方存管
1501942419|140442.79|101|82202.88|82202.88|活期存款
1229201888|100000.00|107|100000.00|100000.00|主动型负债
1164015575|1508871.23|111|1632243.26|1632243.26|商贷通
1206936166|10000.00|170|10000.00|10000.00|保险
1519341801|405.90|103|47586.15|47586.15|钱生钱
1500058375|27752.30|131|25220.05|25220.05|一般基金
1193595557|11390872.28|110|11447806.81|11447806.81|贷款
1511787932|2.51|100|2710.72|2710.72|储蓄存款
1339691916|0.00|120|6197.21|6197.21|理财
1515120808|5259.17|102|49557.67|49557.67|定期存款
1142968898|225000.00|114|225000.00|225000.00|消费贷款
1513224644|52023.12|130|51512.06|51512.06|基金
1512617775|0.00|121|65236.82|65236.82|TSS
1508078881|210000.00|113|210000.00|210000.00|其它个贷
1210284536|161458.07|112|162804.61|162804.61|按揭
1113611100|694.15|150|2030.38|2030.38|第三方存管
1339691916|0.00|101|0.05|0.05|活期存款
1257121145|0.00|107|56097.56|56097.56|主动型负债
1244802344|0.00|111|0.00|0.00|商贷通
1275104438|1716.00|170|1716.00|1716.00|保险
1114900350|0.00|103|127422.17|127422.17|钱生钱
1305464360|232499.62|131|226207.14|226207.14|一般基金
1251077067|950000.00|110|3145121.95|3145121.95|贷款
1508656614|25.22|100|253.78|253.78|储蓄存款
1236803518|60071.01|120|9517.82|9517.82|理财
1521171993|20000.00|102|20000.00|20000.00|定期存款
1514292675|300000.00|114|300000.00|300000.00|消费贷款
1520997596|75424.54|130|72032.48|72032.48|基金
1522951912|640376.99|121|46843.06|46843.06|TSS
1521809103|0.00|113|15609.76|15609.76|其它个贷
1217935757|1141555.93|112|1146746.84|1146746.84|按揭
1278755872|51438.36|150|14367.15|14367.15|第三方存管
1236803518|12926.89|101|12525.12|12525.12|活期存款
1508704227|0.00|107|29268.29|29268.29|主动型负债
1502393316|900000.00|111|900000.00|900000.00|商贷通
1153964411|100000.00|170|100000.00|100000.00|保险
1500881510|92043.48|103|13139.08|13139.08|钱生钱
1507910870|245121.37|131|202913.21|202913.21|一般基金
1512541707|270000.00|110|270000.00|270000.00|贷款
1304156098|51846.71|100|42926.41|42926.41|储蓄存款
1306188629|1023561.04|120|439049.02|439049.02|理财
1500062043|30000.00|102|30000.00|30000.00|定期存款
1344244813|386636.69|114|390181.33|390181.33|消费贷款
1518864077|304307.09|130|308843.48|308843.48|基金
1241386337|332056.81|121|267445.57|267445.57|TSS
1210381646|150000.00|113|150000.00|150000.00|其它个贷
1224968653|260798.22|112|264070.76|264070.76|按揭
1519418561|0.83|150|0.83|0.83|第三方存管
1343840073|216076.66|101|145182.92|145182.92|活期存款
1316769857|0.00|107|493902.44|493902.44|主动型负债
1512905622|700000.00|111|665853.66|665853.66|商贷通
1229945059|18891.00|170|18891.00|18891.00|保险
1501426475|69540.36|103|27508.08|27508.08|钱生钱
1520997596|75424.54|131|72032.48|72032.48|一般基金
1292441596|270000.00|110|270000.00|270000.00|贷款
1518646724|75.01|100|1247.35|1247.35|储蓄存款
1501439526|1603276.70|120|952216.58|952216.58|理财
1523508879|0.00|102|10401.67|10401.67|定期存款
1503298126|100000.00|114|111585.37|111585.37|消费贷款
1507910870|245121.37|130|202913.21|202913.21|基金
1504918233|150583.15|121|284414.81|284414.81|TSS
1521039369|230000.00|113|165731.71|165731.71|其它个贷
1101683224|895805.20|112|591687.05|591687.05|按揭
1167984323|31892.12|150|13967.85|13967.85|第三方存管
1503344868|4168.30|101|46969.25|46969.25|活期存款
1123218792|0.00|107|170731.71|170731.71|主动型负债
1515690344|0.00|111|0.00|0.00|商贷通
1256169481|23357.14|170|23357.14|23357.14|保险
1506505042|0.00|103|0.00|0.00|钱生钱
1511069354|35548.05|131|31685.33|31685.33|一般基金
1176872718|252000.00|110|252000.00|252000.00|贷款
1350674996|11329.86|100|28643.63|28643.63|储蓄存款
1510716070|100752.05|120|75894.07|75894.07|理财
1507965128|0.00|102|42487.28|42487.28|定期存款
1514030891|0.00|114|0.00|0.00|消费贷款
1519865348|59832.55|130|42843.20|42843.20|基金
1087462879|376223.98|121|453560.78|453560.78|TSS
1522040406|180000.00|113|48292.68|48292.68|其它个贷
1519193325|555289.60|112|557667.79|557667.79|按揭
1290659237|76337.12|150|15204.94|15204.94|第三方存管
1172084941|6609.46|101|6604.63|6604.63|活期存款
1244550282|150000.00|107|150000.00|150000.00|主动型负债
1271241731|0.00|111|0.00|0.00|商贷通
1144617748|100000.00|170|100000.00|100000.00|保险
1507263753|0.00|103|35586.57|35586.57|钱生钱
1516646909|0.00|131|0.00|0.00|一般基金
1521985288|290000.00|110|290000.00|290000.00|贷款
1503217604|30000.97|100|30117.97|30117.97|储蓄存款
1154079597|510060.78|120|462771.47|462771.47|理财
1510127359|24792.00|102|24560.20|24560.20|定期存款
1512398154|210095.24|114|392068.76|392068.76|消费贷款
1516646909|0.00|130|0.00|0.00|基金
1263002738|502557.67|121|427933.21|427933.21|TSS
1143125441|124000.00|113|168670.73|168670.73|其它个贷
1121700816|323414.49|112|326190.65|326190.65|按揭
1279224131|944715.97|150|595829.17|595829.17|第三方存管
1501359381|0.02|101|0.02|0.02|活期存款
1519310241|120000.00|107|120000.00|120000.00|主动型负债
1507622009|2000000.00|111|2000000.00|2000000.00|商贷通
1171976717|50000.00|170|50000.00|50000.00|保险
1504676968|0.00|103|3536.43|3536.43|钱生钱
1517377394|162369.05|131|157793.68|157793.68|一般基金
1504933228|225000.00|110|225000.00|225000.00|贷款
