核心客户号|签约日期|当前签约日期|零售签约产品代码|零售签约产品描述|签约口径说明
1522951912|2015/7/8|2015/7/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519212641|2015/3/2|2015/3/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1235078258|2015/4/17|2015/4/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1521674058|2015/5/27|2015/5/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1295666639|2012/4/5|2012/4/5|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1281225747|2013/12/7|2013/12/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1093189717|2012/2/22|2013/11/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520555824|2016/1/27|2016/1/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509743418|2014/6/4|2014/6/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1276311769|2012/2/15|2012/2/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1264585727|2012/2/15|2012/2/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1282393914|2015/9/30|2015/9/30|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1295890332|2012/12/24|2012/12/24|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1249243571|2015/3/16|2015/3/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509025130|2014/5/5|2014/5/5|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500039033|2013/2/7|2013/2/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1211941281|2012/1/6|2012/1/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1515321714|2015/3/7|2015/3/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1513733155|2014/12/18|2014/12/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1142233651|2015/7/23|2015/12/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1290554983|2012/1/18|2015/7/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1511139874|2014/9/3|2014/9/3|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1504918233|2014/2/22|2014/2/22|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1514944641|2015/3/9|2015/3/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1147870543|2013/1/22|2013/1/22|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506070205|2014/2/9|2014/2/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1100674013|2012/5/21|2012/5/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1301872236|2012/2/28|2012/2/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1180575158|2014/1/2|2014/1/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1088746317|2011/12/28|2015/12/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507933152|2015/3/2|2015/3/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1204402403|2012/1/10|2012/11/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1512514025|2015/7/14|2015/7/14|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1502724946|2014/1/2|2014/1/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509520292|2016/2/5|2016/2/5|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520033929|2015/3/26|2015/3/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1202707972|2012/3/23|2012/3/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1201734825|2013/3/4|2013/3/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1166909870|2014/9/26|2014/9/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1317234441|2012/6/26|2012/6/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1304419523|2012/3/19|2015/1/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506537785|2014/2/8|2014/2/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1328608556|2012/9/24|2014/5/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507264440|2014/3/10|2014/3/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1052816550|2012/1/12|2012/6/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500173318|2013/3/21|2013/3/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1521662353|2015/5/27|2015/5/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1515437333|2014/12/17|2014/12/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1242505212|2012/2/8|2012/2/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1521565763|2015/5/23|2015/5/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1250874115|2014/7/25|2014/7/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1335474560|2012/11/18|2012/11/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1511934148|2015/9/29|2016/3/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1508861508|2014/4/27|2014/4/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505398363|2013/12/10|2013/12/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1225066823|2013/9/3|2013/9/3|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1160045656|2012/1/20|2012/1/20|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1165910556|2013/10/25|2013/10/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1130079635|2012/6/1|2012/6/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1224816126|2016/2/18|2016/2/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1501058473|2013/6/6|2013/6/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1512594352|2015/6/30|2016/2/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507119229|2015/2/11|2015/2/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1235970632|2013/7/31|2013/7/31|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1511629799|2014/7/23|2014/7/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1511709886|2014/7/28|2014/7/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1177673113|2012/1/6|2012/1/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1510721670|2014/6/25|2014/6/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1316614642|2015/10/10|2016/1/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1142853034|2012/3/13|2015/12/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1341203899|2012/12/24|2013/2/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1263031648|2016/1/18|2016/1/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1522343744|2015/6/17|2015/9/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506017053|2015/7/27|2015/7/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1174882875|2012/6/15|2012/6/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1513905546|2014/12/23|2014/12/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1094742064|2011/12/23|2016/1/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1089088700|2012/12/27|2014/8/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1263002738|2012/3/21|2014/2/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1286452056|2012/1/12|2012/1/12|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1504223188|2014/2/12|2014/2/12|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1521073419|2015/5/8|2015/5/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1229201888|2015/6/28|2015/6/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1201724405|2012/2/27|2012/4/5|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500406763|2013/12/17|2014/5/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1522777409|2015/6/30|2015/6/30|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1516646909|2014/12/30|2014/12/30|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519276510|2015/10/8|2015/10/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507695507|2014/3/24|2014/3/24|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1338742696|2015/3/29|2015/3/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1228708758|2015/1/7|2015/1/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1502483931|2013/8/12|2013/8/12|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520322045|2015/4/5|2015/4/5|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1325803435|2012/9/25|2012/11/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1142312390|2016/2/25|2016/2/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1293845049|2012/12/8|2012/12/19|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506237268|2014/1/17|2014/1/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1237323220|2012/3/7|2012/3/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1516044708|2014/12/10|2014/12/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1516911585|2016/2/16|2016/2/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1259114482|2013/1/6|2013/1/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1295307769|2014/1/9|2014/1/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1521284582|2015/5/13|2015/5/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1338152765|2013/2/4|2013/3/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1080303397|2012/3/27|2016/3/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509343487|2014/5/17|2014/5/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509050287|2014/9/26|2014/9/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1503728830|2015/5/17|2015/5/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500631550|2013/5/20|2014/6/22|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1275803139|2012/5/11|2012/5/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1156522734|2012/10/19|2012/10/19|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1512300251|2014/9/1|2014/9/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1212551416|2014/7/18|2014/7/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519310241|2015/3/2|2015/3/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1172726637|2013/4/7|2013/4/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1518115909|2015/1/15|2015/1/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1226972526|2013/11/28|2014/8/19|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1514880051|2014/11/11|2014/11/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1512727561|2014/9/23|2014/9/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520230178|2015/4/1|2015/4/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1504490679|2015/10/25|2015/10/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1236803518|2015/12/11|2015/12/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1503793265|2013/10/17|2013/10/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1279878608|2012/1/10|2012/1/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507263753|2014/3/10|2014/3/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1521033204|2015/5/20|2016/2/22|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1338111297|2015/12/28|2015/12/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1255415480|2012/2/10|2012/2/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519592306|2015/4/11|2015/4/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1123218792|2011/11/28|2011/11/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509723328|2014/5/26|2014/5/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1514469137|2014/10/31|2014/10/31|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1515152311|2014/11/15|2014/11/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1093365526|2011/11/29|2012/2/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1516836969|2015/1/7|2015/1/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505845349|2013/12/26|2013/12/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1213991290|2013/7/30|2013/7/30|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1508861473|2014/5/4|2014/5/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1166688784|2015/4/12|2015/4/12|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520480036|2015/4/18|2015/4/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1511754494|2014/8/14|2014/8/14|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1248514679|2012/1/6|2012/3/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1283750762|2013/2/21|2013/2/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1206936166|2013/1/21|2015/10/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509195890|2015/9/15|2015/9/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1124795428|2012/2/22|2012/2/22|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507133649|2014/11/13|2014/11/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1054487920|2015/5/8|2015/5/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505905518|2014/11/21|2014/11/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1503588043|2016/2/15|2016/2/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506604249|2014/3/13|2014/3/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507435500|2014/6/19|2014/6/19|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1111086959|2012/5/8|2012/5/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1502670918|2014/12/8|2014/12/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1160518383|2012/1/12|2012/1/12|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1510057254|2015/2/3|2015/9/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1522630656|2015/7/16|2015/7/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500096186|2013/4/3|2013/4/3|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509009650|2014/5/10|2014/5/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1307208936|2016/3/22|2016/3/22|20171|乐生金|T03_AGENT_FUND_DTL_ACCT.PROD_ID IN (690010,690210),且客户有效，则认为签约
1205415717|2012/1/4|2012/1/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1142394648|2014/12/22|2014/12/22|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1214394087|2012/4/10|2012/4/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500061210|2015/9/1|2015/9/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1099112487|2012/1/18|2012/11/12|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1513773447|2015/2/8|2015/2/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519273238|2015/2/16|2015/2/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1510921288|2016/3/17|2016/3/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1055891036|2012/2/1|2014/1/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1517616954|2015/1/15|2015/1/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505254505|2013/12/9|2013/12/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1502259588|2013/7/30|2013/7/30|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1234046602|2014/2/8|2014/2/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1514278309|2015/9/8|2015/9/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1501658040|2013/7/6|2013/7/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1513734678|2015/3/5|2015/3/5|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1522059953|2015/10/15|2015/10/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1512264551|2014/8/22|2014/8/22|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519087505|2015/6/24|2015/6/24|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1504107258|2015/3/26|2015/8/31|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1163732653|2014/8/1|2014/8/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1142162213|2015/11/27|2015/11/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1514559523|2015/2/16|2015/3/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1206226542|2012/1/9|2012/1/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
