核心客户号|金融资产余额|金融资产代码|金融资产余额季日均|金融资产余额年日均|金融资产描述
1235101463|180000.00|107|59268.29|59268.29|主动型负债
1217870360|0.00|1071|58536.59|58536.59|结构性理财
1320657906|0.00|111|0.00|0.00|商贷通
1207451660|3000000.00|1221|1756097.56|1756097.56|PBSS代销类理财
1516567145|130000.00|170|130000.00|130000.00|保险
1524302216|0.00|103|49066.97|49066.97|钱生钱
1524432131|35232.93|131|12596.75|12596.75|一般基金
1104026192|10.22|161|10.21|10.21|黄金T+D
1256416208|914.48|105|395.08|395.08|金积存
1284392309|2350000.00|110|2350000.00|2350000.00|贷款
1520672898|101.01|100|953.81|953.81|储蓄存款
1506223235|231273.51|120|206192.57|206192.57|理财
1120480465|30.61|160|30.58|30.58|贵金属
1504151497|40000.00|102|40000.00|40000.00|定期存款
1113471747|100000.00|114|100000.00|100000.00|消费贷款
1508928246|0.00|130|0.00|0.00|基金
1204281971|110000.00|142|110000.00|110000.00|电子式储蓄国债
1526890728|700000.00|143|110975.61|110975.61|凭证式国债
1519337165|0.00|121|15908.99|15908.99|TSS
1518305040|200000.00|113|200000.00|200000.00|其它个贷
1120480465|263333.06|112|266219.24|266219.24|按揭
1199532870|2.38|150|2.38|2.38|第三方存管
1506517158|636.50|101|4709.13|4709.13|活期存款
1527230685|100.00|202|69.51|69.51|储值卡
1508208828|300000.00|140|300000.00|300000.00|国债
1516597444|0.00|107|103658.54|103658.54|主动型负债
1508071201|0.00|1071|17073.17|17073.17|结构性理财
1225714986|700000.00|111|700000.00|700000.00|商贷通
1270472169|9400000.00|1221|9400000.00|9400000.00|PBSS代销类理财
1519706913|80000.00|170|80000.00|80000.00|保险
1512121679|0.00|103|33429.87|33429.87|钱生钱
1508928246|0.00|131|0.00|0.00|一般基金
1120480465|30.61|161|30.58|30.58|黄金T+D
1237932224|10816.99|105|8343.37|8343.37|金积存
1507496426|3670833.29|110|3827896.31|3827896.31|贷款
1159777435|0.08|100|0.08|0.08|储蓄存款
1516736395|151172.33|120|138302.98|138302.98|理财
1076254466|4362.19|160|4358.42|4358.42|贵金属
1511112245|0.00|102|81816.92|81816.92|定期存款
1162739493|0.00|114|173780.49|173780.49|消费贷款
1516455076|339023.40|130|67211.51|67211.51|基金
1228577747|655297.49|121|1157123.72|1157123.72|TSS
1520334591|150000.00|113|150000.00|150000.00|其它个贷
1185987700|196867.10|112|199682.43|199682.43|按揭
1210722334|710.44|150|1133.91|1133.91|第三方存管
1527081190|6.06|101|102.82|102.82|活期存款
1523198524|0.00|202|14.02|14.02|储值卡
1520197317|200000.00|140|200000.00|200000.00|国债
1512816757|70000.00|107|66585.37|66585.37|主动型负债
1500682683|0.00|1071|44390.24|44390.24|结构性理财
1511958643|800000.00|111|1170731.71|1170731.71|商贷通
1269199577|7300000.00|1221|7300000.00|7300000.00|PBSS代销类理财
1291979908|200000.00|170|200000.00|200000.00|保险
1254141549|0.00|103|650.47|650.47|钱生钱
1516455076|339023.40|131|67211.51|67211.51|一般基金
1076254466|4362.19|161|4358.42|4358.42|黄金T+D
1523439207|165390.25|105|156606.52|156606.52|金积存
1225714986|700000.00|110|700000.00|700000.00|贷款
1511112245|21468.77|100|92458.98|92458.98|储蓄存款
1504338451|184486.35|120|142622.12|142622.12|理财
1519196921|1050000.00|102|1558939.02|1558939.02|定期存款
1518305040|200000.00|114|200000.00|200000.00|消费贷款
1294235811|78604.23|130|78699.48|78699.48|基金
1507197309|545284.60|121|514738.05|514738.05|TSS
1076254466|0.00|113|60.98|60.98|其它个贷
1140859290|389708.47|112|393099.72|393099.72|按揭
1220428903|287.22|150|386.76|386.76|第三方存管
1522603572|20.37|101|60.77|60.77|活期存款
1186996877|92100.00|140|83685.37|83685.37|国债
1519196921|50000.00|107|21951.22|21951.22|主动型负债
1513977479|0.00|1071|17073.17|17073.17|结构性理财
1259651061|2600000.00|111|2378048.78|2378048.78|商贷通
1120480465|0.00|1221|121951.22|121951.22|PBSS代销类理财
1511112245|100000.00|170|100000.00|100000.00|保险
1516758338|0.00|103|0.00|0.00|钱生钱
1504338451|60115.38|131|54090.02|54090.02|一般基金
1093366679|30047.20|105|24527.97|24527.97|金积存
1519730618|100000.00|110|107317.07|107317.07|贷款
1259651061|316860.89|100|492095.33|492095.33|储蓄存款
1518231822|201097.26|120|148731.08|148731.08|理财
1259651061|0.00|102|195610.91|195610.91|定期存款
1520334591|150000.00|114|150000.00|150000.00|消费贷款
1512816757|12050.39|130|12024.60|12024.60|基金
1515470859|201374.25|121|203265.90|203265.90|TSS
1079775497|20000.00|113|235609.76|235609.76|其它个贷
1187194250|417581.60|112|421110.08|421110.08|按揭
1185987700|1.66|150|1.66|1.66|第三方存管
1501191702|7547.58|101|27679.68|27679.68|活期存款
1526890728|700000.00|140|110975.61|110975.61|国债
1506517158|260000.00|107|85609.76|85609.76|主动型负债
1506997259|0.00|1071|18780.49|18780.49|结构性理财
1303980760|2300000.00|111|2300000.00|2300000.00|商贷通
1258413983|3000000.00|1221|3000000.00|3000000.00|PBSS代销类理财
1526873007|20000.00|170|20000.00|20000.00|保险
1522146354|0.00|103|0.00|0.00|钱生钱
1294235811|78604.23|131|78699.48|78699.48|一般基金
1513089801|1567.68|105|617.00|617.00|金积存
1259651061|2600000.00|110|2378048.78|2378048.78|贷款
1511570712|72684.30|100|129164.25|129164.25|储蓄存款
1514480594|747194.08|120|675283.29|675283.29|理财
1150032435|0.00|102|6444.71|6444.71|定期存款
1076254466|336666.54|114|339125.90|339125.90|消费贷款
1511530787|0.00|130|0.00|0.00|基金
1076016902|0.00|121|39984.33|39984.33|TSS
1060552069|0.00|113|9756.10|9756.10|其它个贷
1237932224|326913.18|112|333233.24|333233.24|按揭
1526890728|1500.00|150|18.29|18.29|第三方存管
1514480594|4262.82|101|3867.00|3867.00|活期存款
1204281971|110000.00|140|110000.00|110000.00|国债
1519765472|130000.00|107|38170.73|38170.73|主动型负债
1506556294|0.00|1071|68292.68|68292.68|结构性理财
1168881509|2250000.00|111|2250000.00|2250000.00|商贷通
1100200215|1300000.00|1221|1300000.00|1300000.00|PBSS代销类理财
1506036148|280000.00|170|280000.00|280000.00|保险
1527776797|0.00|103|18938.37|18938.37|钱生钱
1519765472|29024.82|131|28723.06|28723.06|一般基金
1079775497|18812.16|105|16967.47|16967.47|金积存
1511958643|800000.00|110|1170731.71|1170731.71|贷款
1501556332|50011.42|100|43324.51|43324.51|储蓄存款
1506517158|0.00|120|155346.96|155346.96|理财
1511570712|0.00|102|5846.11|5846.11|定期存款
1079775497|20000.00|114|246126.50|246126.50|消费贷款
1515538987|61.80|130|1858.09|1858.09|基金
1297795439|101458.49|121|119734.12|119734.12|TSS
1311163665|116000.00|113|108914.64|108914.64|其它个贷
1521417035|565000.00|112|573658.54|573658.54|按揭
1156926806|37.46|150|37.43|37.43|第三方存管
1159777435|0.08|101|0.08|0.08|活期存款
1263843150|1540000.00|107|507073.17|507073.17|主动型负债
1511862993|0.00|1071|17073.17|17073.17|结构性理财
1295486852|1650000.00|111|1432317.07|1432317.07|商贷通
1301201537|0.00|1221|219512.20|219512.20|PBSS代销类理财
1527081190|200000.00|170|200000.00|200000.00|保险
1519132475|0.00|103|11832.53|11832.53|钱生钱
1511530787|0.00|131|0.00|0.00|一般基金
1509124606|9432.21|105|8149.03|8149.03|金积存
1303980760|2300000.00|110|2300000.00|2300000.00|贷款
1527994275|1934.16|100|436.51|436.51|储蓄存款
1505755018|722068.86|120|499370.64|499370.64|理财
1527122433|0.00|102|3536.59|3536.59|定期存款
1060552069|0.00|114|9756.10|9756.10|消费贷款
1524283339|20107.80|130|20063.89|20063.89|基金
1263335694|363834.55|121|329916.08|329916.08|TSS
1264664973|150000.00|113|213414.63|213414.63|其它个贷
1242606404|247724.61|112|267842.49|267842.49|按揭
1173240887|172.44|150|172.30|172.30|第三方存管
1511530787|1640.93|101|1041.53|1041.53|活期存款
1501556332|0.00|107|28048.78|28048.78|主动型负债
1157203950|0.00|1071|128780.49|128780.49|结构性理财
1501286911|6520000.00|111|6520000.00|6520000.00|商贷通
1516446002|1800000.00|1221|1800000.00|1800000.00|PBSS代销类理财
1183704330|210000.00|170|210000.00|210000.00|保险
1196359882|0.00|103|11297.42|11297.42|钱生钱
1525011150|9305.27|131|3651.41|3651.41|一般基金
1332168946|0.00|105|919.87|919.87|金积存
1168881509|2250000.00|110|2250000.00|2250000.00|贷款
1182451607|0.00|100|29902.44|29902.44|储蓄存款
1510037275|202094.25|120|193691.74|193691.74|理财
1501286911|185341.25|102|71528.59|71528.59|定期存款
1264664973|708092.96|114|773549.14|773549.14|消费贷款
1516567145|0.00|130|0.00|0.00|基金
1524283339|0.00|121|95920.93|95920.93|TSS
1136667723|300000.00|113|300000.00|300000.00|其它个贷
1213910002|149500.26|112|151159.82|151159.82|按揭
1256416208|13206.86|150|2013.96|2013.96|第三方存管
1178901110|155.18|101|155.06|155.06|活期存款
1183704330|100000.00|107|46341.46|46341.46|主动型负债
1506718196|0.00|1071|35853.66|35853.66|结构性理财
1339384941|1500000.00|111|1621951.22|1621951.22|商贷通
1519805956|0.00|1221|365853.66|365853.66|PBSS代销类理财
1134182339|500000.00|170|500000.00|500000.00|保险
1527560391|0.00|103|9666.80|9666.80|钱生钱
1519706913|8876.07|131|22962.69|22962.69|一般基金
1505137865|365.79|105|46.88|46.88|金积存
1256033807|5744947.78|110|5744947.78|5744947.78|贷款
1178901110|155.18|100|155.06|155.06|储蓄存款
1526503180|555625.76|120|524018.13|524018.13|理财
1519706913|0.00|102|37912.06|37912.06|定期存款
1521975577|200000.00|114|200000.00|200000.00|消费贷款
1506517158|59208.22|130|43412.92|43412.92|基金
1303880880|120059.18|121|124852.28|124852.28|TSS
1506979702|200000.00|113|200000.00|200000.00|其它个贷
1511570712|1480000.00|112|234634.15|234634.15|按揭
1311163665|5.21|150|5.20|5.20|第三方存管
1282521648|8833.97|101|9996.92|9996.92|活期存款
1131606657|320000.00|107|105365.85|105365.85|主动型负债
1506855700|0.00|1071|58536.59|58536.59|结构性理财
1502788197|2460000.00|111|3017926.83|3017926.83|商贷通
1510421744|1600000.00|1221|1600000.00|1600000.00|PBSS代销类理财
1134592771|100000.00|170|100000.00|100000.00|保险
1282552937|763625.09|103|708100.02|708100.02|钱生钱
1520956249|40389.84|131|34659.39|34659.39|一般基金
1195245189|196587.09|105|37601.01|37601.01|金积存
1339384941|1500000.00|110|1621951.22|1621951.22|贷款
1527312600|4.75|100|6951.39|6951.39|储蓄存款
1263843150|4706042.47|120|5567303.53|5567303.53|理财
1512816757|70000.00|102|83967.29|83967.29|定期存款
1218617917|887816.95|114|585632.56|585632.56|消费贷款
1504338451|60115.38|130|54090.02|54090.02|基金
1134182339|974543.01|121|1015595.55|1015595.55|TSS
1506068408|500000.00|113|457317.08|457317.08|其它个贷
1170793335|158269.53|112|159874.77|159874.77|按揭
1237932224|0.56|150|0.56|0.56|第三方存管
1520672898|101.01|101|953.81|953.81|活期存款
1509337138|440000.00|107|217560.98|217560.98|主动型负债
1321910043|800000.00|111|800000.00|800000.00|商贷通
1327938885|0.00|1221|2859756.10|2859756.10|PBSS代销类理财
1527750199|1000000.00|170|1000000.00|1000000.00|保险
1340692484|0.00|103|0.00|0.00|钱生钱
1516822564|30027.21|131|13178.03|13178.03|一般基金
1516094880|130.64|105|12.70|12.70|金积存
1295486852|1650000.00|110|1432317.07|1432317.07|贷款
1501191702|7547.58|100|27679.68|27679.68|储蓄存款
1527026009|100049.32|120|59830.86|59830.86|理财
1217108044|40000.00|102|101983.69|101983.69|定期存款
1516900494|492972.07|114|494157.69|494157.69|消费贷款
1519706913|8876.07|130|22962.69|22962.69|基金
1500180329|250757.95|121|318665.58|318665.58|TSS
1522917301|55000.00|113|35129.39|35129.39|其它个贷
1106497188|126874.44|112|128661.45|128661.45|按揭
1218617917|434.82|150|5509.96|5509.96|第三方存管
1512816757|944.83|101|1554.08|1554.08|活期存款
1526432058|500000.00|107|500000.00|500000.00|主动型负债
1343865260|1500000.00|111|1673780.49|1673780.49|商贷通
1280909291|1000000.00|1221|1000000.00|1000000.00|PBSS代销类理财
1131606657|200000.00|170|200000.00|200000.00|保险
1504361595|0.00|103|34921.24|34921.24|钱生钱
1521636158|0.00|131|0.00|0.00|一般基金
1507706379|2220.88|105|339.95|339.95|金积存
1502788197|2460000.00|110|3017926.83|3017926.83|贷款
1509079848|69977.54|100|67915.01|67915.01|储蓄存款
1527153241|50371.85|120|37945.46|37945.46|理财
1134592771|0.00|102|51805.84|51805.84|定期存款
1136667723|300000.00|114|300000.00|300000.00|消费贷款
1519730618|0.00|130|0.00|0.00|基金
1526432058|1002290.41|121|1002045.34|1002045.34|TSS
1245151099|70000.00|113|130487.79|130487.79|其它个贷
1164115206|130864.81|112|132100.75|132100.75|按揭
1187092725|2553.95|150|206412.07|206412.07|第三方存管
1209540269|0.88|101|0.88|0.88|活期存款
1515470859|100000.00|107|78658.54|78658.54|主动型负债
1500436736|1000000.00|111|1000000.00|1000000.00|商贷通
1289604513|4900000.00|1221|3656097.56|3656097.56|PBSS代销类理财
1527890226|80000.00|170|80000.00|80000.00|保险
1526469919|0.00|103|122519.61|122519.61|钱生钱
1519730618|0.00|131|0.00|0.00|一般基金
1256169664|26.13|105|24.74|24.74|金积存
1321910043|800000.00|110|800000.00|800000.00|贷款
1519196921|1050709.94|100|1586049.23|1586049.23|储蓄存款
1274900076|0.00|120|11808.78|11808.78|理财
1527750199|1000000.00|102|597536.58|597536.58|定期存款
1120480465|263333.06|114|266219.24|266219.24|消费贷款
1134592771|0.00|130|29.84|29.84|基金
1518231822|201097.26|121|148731.08|148731.08|TSS
1140859290|300000.00|113|299634.14|299634.14|其它个贷
1120149937|75193.60|112|75970.89|75970.89|按揭
1258566700|775.83|150|6860.79|6860.79|第三方存管
1519730618|507.66|101|4616.99|4616.99|活期存款
1508994395|500000.00|107|231707.32|231707.32|主动型负债
1500356833|1000000.00|111|1081097.56|1081097.56|商贷通
1518281006|3000000.00|1221|1756097.56|1756097.56|PBSS代销类理财
1263843150|300000.00|170|300000.00|300000.00|保险
1506275307|103164.82|103|12512.04|12512.04|钱生钱
1134592771|0.00|131|29.84|29.84|一般基金
1513725932|0.00|105|1055.72|1055.72|金积存
1343865260|1500000.00|110|1673780.49|1673780.49|贷款
1527153241|6.85|100|8567.04|8567.04|储蓄存款
1504457115|100050.14|120|44578.99|44578.99|理财
1519917233|0.00|102|45378.19|45378.19|定期存款
1506979702|200000.00|114|200000.00|200000.00|消费贷款
1527153241|11429.48|130|8742.93|8742.93|基金
1522788432|62030.58|121|12101.10|12101.10|TSS
1509124606|50000.00|113|6707.31|6707.31|其它个贷
1148346565|281430.92|112|284153.53|284153.53|按揭
1135175007|1.12|150|1.12|1.12|第三方存管
1511112245|21468.77|101|10642.06|10642.06|活期存款
1525347190|400000.00|107|401219.51|401219.51|主动型负债
1509062319|800000.00|111|999268.29|999268.29|商贷通
1115211602|3000000.00|1221|3000000.00|3000000.00|PBSS代销类理财
1527153241|50000.00|170|50000.00|50000.00|保险
1508928246|0.00|103|18923.20|18923.20|钱生钱
1527153241|11429.48|131|8742.93|8742.93|一般基金
1506265036|26.13|105|24.74|24.74|金积存
1500436736|1000000.00|110|1000000.00|1000000.00|贷款
1237510120|41844.57|100|36165.53|36165.53|储蓄存款
1520465166|50196.64|120|20772.48|20772.48|理财
1263843150|1599292.01|102|665830.47|665830.47|定期存款
1506068408|500000.00|114|457317.08|457317.08|消费贷款
1512763675|99434.83|130|97917.30|97917.30|基金
1525656484|160647.27|121|120379.18|120379.18|TSS
1506447534|0.00|113|7560.98|7560.98|其它个贷
1171571536|171255.08|112|174400.38|174400.38|按揭
1166555607|95.88|150|20.66|20.66|第三方存管
1527890226|112.43|101|625.67|625.67|活期存款
1520088609|120000.00|107|39512.20|39512.20|主动型负债
1307800042|800000.00|111|800000.00|800000.00|商贷通
1519191773|1000000.00|1221|1000000.00|1000000.00|PBSS代销类理财
1512763675|1000000.00|170|1000000.00|1000000.00|保险
1513590115|0.00|103|155380.48|155380.48|钱生钱
1512763675|99434.83|131|97917.30|97917.30|一般基金
1142282558|25605.44|105|7206.72|7206.72|金积存
1500356833|1000000.00|110|1081097.56|1081097.56|贷款
1295486852|204432.76|100|296190.07|296190.07|储蓄存款
1519384778|300532.19|120|158878.75|158878.75|理财
1512763675|250690.97|102|543368.14|543368.14|定期存款
1185987700|196867.10|114|199682.43|199682.43|消费贷款
1168881509|1.00|130|1.00|1.00|基金
1506036148|301966.85|121|311973.29|311973.29|TSS
1521028546|28500.00|113|26469.51|26469.51|其它个贷
1516900494|492972.07|112|494157.69|494157.69|按揭
1239792788|84.13|150|74112.77|74112.77|第三方存管
1259651061|316860.89|101|296484.43|296484.43|活期存款
1521349093|100000.00|107|32926.83|32926.83|主动型负债
1321912620|1200000.00|111|1200000.00|1200000.00|商贷通
1164104558|1700000.00|1221|1700000.00|1700000.00|PBSS代销类理财
1168881509|1170.00|170|1170.00|1170.00|保险
1284392309|843034.96|103|912046.56|912046.56|钱生钱
1522788432|0.00|131|9689.56|9689.56|一般基金
1500702173|2560.54|105|812.45|812.45|金积存
1509062319|800000.00|110|999268.29|999268.29|贷款
1504338451|22039.71|100|53442.05|53442.05|储蓄存款
1117820272|80047.12|120|61256.35|61256.35|理财
1168881509|51.50|102|8837.09|8837.09|定期存款
1522917301|55000.00|114|35129.39|35129.39|消费贷款
1519765472|29024.82|130|28723.06|28723.06|基金
1088748094|304184.96|121|491239.22|491239.22|TSS
1510559537|8000000.00|113|8000000.00|8000000.00|其它个贷
1079775497|0.00|112|10516.74|10516.74|按揭
1200295808|2.13|150|2.13|2.13|第三方存管
1150032435|1889.66|101|5131.47|5131.47|活期存款
1513347934|0.00|107|701341.46|701341.46|主动型负债
1500792637|900000.00|111|1012609.76|1012609.76|商贷通
1269663419|1000000.00|1221|1000000.00|1000000.00|PBSS代销类理财
1527122433|60000.00|170|60000.00|60000.00|保险
1519384778|0.00|103|81283.93|81283.93|钱生钱
1506709669|18837.39|131|27395.50|27395.50|一般基金
1152723327|165390.25|105|143928.26|143928.26|金积存
1307800042|800000.00|110|800000.00|800000.00|贷款
1099613056|11.76|100|12808.21|12808.21|储蓄存款
1519698173|75029.79|120|96568.46|96568.46|理财
1507197309|0.00|102|37931.68|37931.68|定期存款
1245151099|70000.00|114|130487.79|130487.79|消费贷款
1195205438|49584.23|130|28980.22|28980.22|基金
1256276414|602603.84|121|570175.69|570175.69|TSS
1148346565|300000.00|113|300000.00|300000.00|其它个贷
1313011554|1681777.76|112|1688812.99|1688812.99|按揭
1510122430|0.06|150|0.06|0.06|第三方存管
1226530543|73.29|101|4095.18|4095.18|活期存款
1506855700|0.00|107|58536.59|58536.59|主动型负债
1342412866|1000000.00|111|1000000.00|1000000.00|商贷通
1268276518|1200000.00|1221|1200000.00|1200000.00|PBSS代销类理财
1527931707|500000.00|170|500000.00|500000.00|保险
1320657906|0.00|103|0.00|0.00|钱生钱
1505755018|0.00|131|0.00|0.00|一般基金
1190824152|1045.12|105|989.61|989.61|金积存
1321912620|1200000.00|110|1200000.00|1200000.00|贷款
1506517158|260636.50|100|112904.67|112904.67|储蓄存款
1233919056|817664.65|120|741759.64|741759.64|理财
1321690322|20000.00|102|47539.63|47539.63|定期存款
1140859290|689708.47|114|692733.86|692733.86|消费贷款
1299334107|50331.70|130|115973.36|115973.36|基金
1506582407|100789.04|121|98172.64|98172.64|TSS
1210722334|0.00|113|0.00|0.00|其它个贷
1507496426|3120833.29|112|3155335.33|3155335.33|按揭
1200652331|3068.88|150|3066.24|3066.24|第三方存管
1515470859|13254.49|101|10720.14|10720.14|活期存款
1525014019|50000.00|107|36585.37|36585.37|主动型负债
1322384127|1500000.00|111|1500000.00|1500000.00|商贷通
1263843150|1500000.00|1221|1500000.00|1500000.00|PBSS代销类理财
1501556332|60000.00|170|60000.00|60000.00|保险
1507496426|64056.25|103|21035.91|21035.91|钱生钱
1524283339|20107.80|131|20063.89|20063.89|一般基金
1501933438|7054.56|105|5506.53|5506.53|金积存
1500792637|900000.00|110|1012609.76|1012609.76|贷款
1160082369|20078.92|100|40277.37|40277.37|储蓄存款
1092817452|0.00|120|8536.59|8536.59|理财
1237510120|0.00|102|25446.82|25446.82|定期存款
1187194250|417581.60|114|421110.08|421110.08|消费贷款
1516822564|30027.21|130|13178.03|13178.03|基金
1519706913|0.00|121|8641.55|8641.55|TSS
1120480465|0.00|113|9634.14|9634.14|其它个贷
1119486365|1.05|150|0.01|0.01|第三方存管
1112723802|568.62|101|6455.45|6455.45|活期存款
1515398332|50000.00|107|50000.00|50000.00|主动型负债
1502488796|1602673.64|111|1615889.89|1615889.89|商贷通
1523545056|100000.00|170|100000.00|100000.00|保险
1327120597|0.00|103|9403.20|9403.20|钱生钱
1512816757|12050.39|131|12024.60|12024.60|一般基金
1311163665|1045.12|105|621.18|621.18|金积存
1342412866|1000000.00|110|1028963.41|1028963.41|贷款
1195205438|1507.72|100|8587.42|8587.42|储蓄存款
1503498430|2067058.52|120|1438501.23|1438501.23|理财
1522788432|0.00|102|24443.10|24443.10|定期存款
1509124606|50000.00|114|6707.31|6707.31|消费贷款
1521636158|0.00|130|0.00|0.00|基金
1506556946|130531.53|121|118503.19|118503.19|TSS
1514750360|90000.00|113|90000.00|90000.00|其它个贷
1276603344|17520.46|150|17506.46|17506.46|第三方存管
1519706913|60.62|101|1404.42|1404.42|活期存款
1527849280|100000.00|107|46341.46|46341.46|主动型负债
1248313877|2335000.00|111|2335000.00|2335000.00|商贷通
1256276414|1000000.00|170|1000000.00|1000000.00|保险
1513316638|25575.11|103|60647.79|60647.79|钱生钱
1195205438|49584.23|131|28980.22|28980.22|一般基金
1076254466|0.00|105|2261.57|2261.57|金积存
1322384127|1500000.00|110|1500000.00|1500000.00|贷款
1521205505|12279.49|100|7469.20|7469.20|储蓄存款
1501350192|255381.51|120|254036.13|254036.13|理财
1516567145|0.00|102|15536.85|15536.85|定期存款
1237932224|326913.18|114|333233.24|333233.24|消费贷款
1516763677|15731.00|130|6479.40|6479.40|基金
1299334107|313047.34|121|344425.13|344425.13|TSS
1518653871|170000.00|113|139341.46|139341.46|其它个贷
1250382399|88.89|150|71.59|71.59|第三方存管
1522368638|10064.42|101|248.68|248.68|活期存款
1506718196|0.00|107|35853.66|35853.66|主动型负债
1335765399|1100000.00|111|1100000.00|1100000.00|商贷通
1116653437|1510000.00|170|1510000.00|1510000.00|保险
1511530787|0.00|103|0.00|0.00|钱生钱
1299334107|50331.70|131|115973.36|115973.36|一般基金
1168881509|26.13|105|24.74|24.74|金积存
