核心客户号|金融资产余额|金融资产代码|金融资产余额季日均|金融资产余额年日均|金融资产描述
1234889645|0.00|130|0.00|0.00|基金
1244646638|86000.00|143|86000.00|86000.00|凭证式国债
1522898998|601591.23|121|296833.00|296833.00|TSS
1520970993|120000.00|113|120000.00|120000.00|其它个贷
1515951652|344956.39|112|346686.05|346686.05|按揭
1516554169|0.12|150|121.98|121.98|第三方存管
1217830820|1.97|101|776.69|776.69|活期存款
1244646638|86000.00|140|86000.00|86000.00|国债
1500060246|0.00|107|90243.90|90243.90|主动型负债
1510545496|0.00|111|0.00|0.00|商贷通
1143985988|13600000.00|1221|13197560.98|13197560.98|PBSS代销类理财
1501718235|10000.00|170|10000.00|10000.00|保险
1506915900|0.00|103|44290.94|44290.94|钱生钱
1518893286|169002.35|131|95645.59|95645.59|一般基金
1198522649|26.13|105|24.74|24.74|金积存
1180258185|403583.91|110|407201.64|407201.64|贷款
1114037819|29.99|100|26793.97|26793.97|储蓄存款
1505319752|0.00|120|145345.44|145345.44|理财
1235144435|118854.44|102|18840.61|18840.61|定期存款
1142968488|300000.00|114|254048.79|254048.79|消费贷款
1326371539|265157.43|130|247316.26|247316.26|基金
1505319752|0.00|121|145345.44|145345.44|TSS
1514627854|70000.00|113|159390.23|159390.23|其它个贷
1300636270|788482.79|112|792804.84|792804.84|按揭
1127936727|10145.54|150|6921.95|6921.95|第三方存管
1506915900|106.51|101|733.14|733.14|活期存款
1505736664|0.00|107|28048.78|28048.78|主动型负债
1320450450|900000.00|111|900000.00|900000.00|商贷通
1207513707|3000000.00|1221|3000000.00|3000000.00|PBSS代销类理财
1250740263|30000.00|170|30000.00|30000.00|保险
1523383397|0.00|103|10159.39|10159.39|钱生钱
1140076152|0.00|131|0.00|0.00|一般基金
1195205438|888.35|105|283.79|283.79|金积存
1152511818|0.00|110|0.00|0.00|贷款
1511756563|0.58|100|64070.85|64070.85|储蓄存款
1506915900|300736.50|120|252948.80|252948.80|理财
1505319752|0.00|102|51090.68|51090.68|定期存款
1520970993|120000.00|114|120000.00|120000.00|消费贷款
1508851669|5359.87|130|4494.64|4494.64|基金
1295470851|964159.18|121|1188245.82|1188245.82|TSS
1184227747|298000.00|113|298000.00|298000.00|其它个贷
1512192455|457691.73|112|463866.77|463866.77|按揭
1234889574|17531.06|150|12691.66|12691.66|第三方存管
1250659763|2109.02|101|75901.64|75901.64|活期存款
1516185651|0.00|107|18292.68|18292.68|主动型负债
1503089242|0.00|111|0.00|0.00|商贷通
1108846087|1000000.00|1221|1000000.00|1000000.00|PBSS代销类理财
1209718753|8372.00|170|8372.00|8372.00|保险
1133692205|23220.03|103|23220.03|23220.03|钱生钱
1326371539|265157.43|131|247316.26|247316.26|一般基金
1199113504|0.00|105|260.16|260.16|金积存
1199113504|300000.00|110|300000.00|300000.00|贷款
1333373377|361401.51|100|213342.28|213342.28|储蓄存款
1518893286|0.00|120|10642.32|10642.32|理财
1511386011|100000.00|102|100000.00|100000.00|定期存款
1514627854|70000.00|114|159390.23|159390.23|消费贷款
1106135038|148909.10|130|148431.60|148431.60|基金
1326332078|300792.60|121|218130.14|218130.14|TSS
1093606130|300000.00|113|300000.00|300000.00|其它个贷
1265826788|534059.27|112|535554.84|535554.84|按揭
1176186592|190.36|150|190.19|190.19|第三方存管
1506678552|0.00|101|1794.52|1794.52|活期存款
1507306089|0.00|107|33536.59|33536.59|主动型负债
1501718235|550000.00|111|804057.31|804057.31|商贷通
1307916240|7000000.00|1221|7000000.00|7000000.00|PBSS代销类理财
1256795918|4071.00|170|4071.00|4071.00|保险
1521866934|0.00|103|91249.38|91249.38|钱生钱
1512022939|411603.73|131|347941.71|347941.71|一般基金
1142968488|1149.63|105|117.15|117.15|金积存
1184227747|298000.00|110|298000.00|298000.00|贷款
1522898998|52913.00|100|129443.69|129443.69|储蓄存款
1510618640|391565.14|120|316463.58|316463.58|理财
1099761560|0.00|102|0.00|0.00|定期存款
1520217011|475394.97|114|477457.29|477457.29|消费贷款
1127936727|50606.51|130|68702.23|68702.23|基金
1523383397|70300.33|121|52258.41|52258.41|TSS
1515962862|0.00|113|0.00|0.00|其它个贷
1236392534|688333.33|112|695067.75|695067.75|按揭
1088931464|160.89|150|10425.94|10425.94|第三方存管
1511386011|18.19|101|18.18|18.18|活期存款
1505269410|0.00|107|118536.59|118536.59|主动型负债
1509979902|1180000.00|111|1180000.00|1180000.00|商贷通
1516006487|1000000.00|1221|1000000.00|1000000.00|PBSS代销类理财
1258478909|5811.00|170|5811.00|5811.00|保险
1520040378|0.00|103|4390.81|4390.81|钱生钱
1508851669|5359.87|131|4494.64|4494.64|一般基金
1502692975|26.13|105|24.74|24.74|金积存
1169119132|109467.91|110|111623.30|111623.30|贷款
1301644230|366.68|100|17794.96|17794.96|储蓄存款
1234272207|0.00|120|421427.85|421427.85|理财
1506915900|0.00|102|44290.94|44290.94|定期存款
1512192455|457691.73|114|463866.77|463866.77|消费贷款
1511034150|65487.15|130|70505.94|70505.94|基金
1169700016|0.00|121|84116.83|84116.83|TSS
1523486549|145000.00|113|145000.00|145000.00|其它个贷
1515220711|263666.62|112|265260.12|265260.12|按揭
1168267120|1.00|150|1.00|1.00|第三方存管
1521866934|72.45|101|940.23|940.23|活期存款
1516751416|0.00|107|21341.46|21341.46|主动型负债
1308158661|1492500.00|111|1496554.88|1496554.88|商贷通
1508883257|31000000.00|1221|26853658.54|26853658.54|PBSS代销类理财
1523279807|30000.00|170|30000.00|30000.00|保险
1506454000|114342.45|103|79856.72|79856.72|钱生钱
1106135038|148909.10|131|148431.60|148431.60|一般基金
1509833272|10712.48|105|9918.40|9918.40|金积存
1500631550|456430.06|110|716698.87|716698.87|贷款
1236392534|35631.80|100|44240.81|44240.81|储蓄存款
1326371539|80708.05|120|70554.76|70554.76|理财
1511435286|0.00|102|0.00|0.00|定期存款
1265826788|534059.27|114|535554.84|535554.84|消费贷款
1516268682|20663.70|130|8092.87|8092.87|基金
1512022939|0.00|121|441325.07|441325.07|TSS
1512903635|270000.00|113|270000.00|270000.00|其它个贷
1515394876|0.00|112|72113.80|72113.80|按揭
1229664202|0.21|150|0.21|0.21|第三方存管
1504534497|4.15|101|341.67|341.67|活期存款
1501138899|0.00|107|16463.41|16463.41|主动型负债
1251248116|557809.92|111|675323.78|675323.78|商贷通
1176724197|1000000.00|1221|1426829.27|1426829.27|PBSS代销类理财
1168267120|220000.00|170|220000.00|220000.00|保险
1506225574|0.00|103|0.00|0.00|钱生钱
1127936727|50606.51|131|68702.23|68702.23|一般基金
1213680864|914.48|105|1539.95|1539.95|金积存
1209718753|332895.05|110|333912.76|333912.76|贷款
1240381770|34.96|100|34.93|34.93|储蓄存款
1512022939|0.00|120|441325.07|441325.07|理财
1192424256|10000.00|102|10000.00|10000.00|定期存款
1236392534|688333.33|114|695067.75|695067.75|消费贷款
1521021366|35884.62|130|35804.77|35804.77|基金
1508851669|140247.40|121|128475.02|128475.02|TSS
1512553542|270000.00|113|270000.00|270000.00|其它个贷
1516112112|472931.21|112|473938.25|473938.25|按揭
1521102148|31841.53|150|147903.95|147903.95|第三方存管
1506454000|14989.92|101|14055.57|14055.57|活期存款
1520603367|0.00|107|56097.56|56097.56|主动型负债
1509336279|0.00|111|48170.73|48170.73|商贷通
1502233144|3000000.00|1221|3000000.00|3000000.00|PBSS代销类理财
1219147218|100000.00|170|100000.00|100000.00|保险
1507817377|0.00|103|14247.69|14247.69|钱生钱
1511034150|65487.15|131|70505.94|70505.94|一般基金
1336314174|26.13|105|24.74|24.74|金积存
1515951652|344956.39|110|346686.05|346686.05|贷款
1511230423|20049.97|100|20048.56|20048.56|储蓄存款
1520040378|121166.79|120|116171.81|116171.81|理财
1523383397|0.00|102|10159.39|10159.39|定期存款
1515962862|0.00|114|0.00|0.00|消费贷款
1295470851|198714.09|130|54565.53|54565.53|基金
1520040378|121166.79|121|116171.81|116171.81|TSS
1209718753|300000.00|113|298170.73|298170.73|其它个贷
1501918850|126666.75|112|128975.69|128975.69|按揭
1523279807|5144.06|150|1578.99|1578.99|第三方存管
1503686575|4951.64|101|1704.89|1704.89|活期存款
1316411453|0.00|107|75609.76|75609.76|主动型负债
1163219121|4175000.00|111|4215548.78|4215548.78|商贷通
1203416057|7500000.00|1221|7500000.00|7500000.00|PBSS代销类理财
1217870360|104640.00|170|104640.00|104640.00|保险
1506505102|0.00|103|0.00|0.00|钱生钱
1516268682|20663.70|131|8092.87|8092.87|一般基金
1511230423|26.13|105|24.74|24.74|金积存
1093606130|300000.00|110|300000.00|300000.00|贷款
1515199955|27.26|100|6.42|6.42|储蓄存款
1127936727|111246.95|120|150876.17|150876.17|理财
1505588413|31775.20|102|31775.20|31775.20|定期存款
1515220711|263666.62|114|265260.12|265260.12|消费贷款
1513988937|3007.52|130|12179.09|12179.09|基金
1515396860|150062.67|121|10977.90|10977.90|TSS
1512896620|270000.00|113|270000.00|270000.00|其它个贷
1231061687|276666.62|112|279552.80|279552.80|按揭
1058410148|7776.43|150|12157.50|12157.50|第三方存管
1235144435|2006.23|101|7943.73|7943.73|活期存款
1523874750|0.00|107|164512.20|164512.20|主动型负债
1260383704|100000.00|111|441463.41|441463.41|商贷通
1208603842|0.00|1221|1134146.34|1134146.34|PBSS代销类理财
1506424785|1000000.00|170|1000000.00|1000000.00|保险
1518893286|0.00|103|1472.73|1472.73|钱生钱
1295470851|198714.09|131|54565.53|54565.53|一般基金
1500083931|574.82|105|427.39|427.39|金积存
1241051853|472251.90|110|493384.60|493384.60|贷款
1520711234|1617.99|100|26703.47|26703.47|储蓄存款
1507817377|150842.20|120|100179.67|100179.67|理财
1133692205|23220.03|102|23220.03|23220.03|定期存款
1199113504|300000.00|114|300000.00|300000.00|消费贷款
1520547008|0.00|130|0.00|0.00|基金
1245530931|922709.92|121|778596.53|778596.53|TSS
1523434987|50000.00|113|60365.86|60365.86|其它个贷
1209591497|0.00|112|0.00|0.00|按揭
1510705172|1.44|150|1.44|1.44|第三方存管
1523383397|1438.46|101|2929.58|2929.58|活期存款
1508853685|0.00|107|75609.76|75609.76|主动型负债
1503054344|1500000.00|111|1500000.00|1500000.00|商贷通
1180885271|1000000.00|1221|1000000.00|1000000.00|PBSS代销类理财
1343328182|330000.00|170|330000.00|330000.00|保险
1506678552|0.00|103|0.00|0.00|钱生钱
1142968488|97769.33|131|93372.37|93372.37|一般基金
1276117109|5000000.00|110|5000000.00|5000000.00|贷款
1151765598|34963.36|100|21329.83|21329.83|储蓄存款
1506935198|0.00|120|4422.96|4422.96|理财
1521866934|0.00|102|91249.38|91249.38|定期存款
1184227747|298000.00|114|298000.00|298000.00|消费贷款
1142968488|97769.33|130|93372.37|93372.37|基金
1518893286|0.00|121|10642.32|10642.32|TSS
1522174217|200000.00|113|200000.00|200000.00|其它个贷
1518839761|379461.06|112|381900.03|381900.03|按揭
1218446796|561061.14|150|298931.10|298931.10|第三方存管
1509723807|0.00|101|428.86|428.86|活期存款
1309556623|0.00|107|113414.63|113414.63|主动型负债
1510043270|2700000.00|111|2700000.00|2700000.00|商贷通
1143985988|13000000.00|1221|4109756.10|4109756.10|PBSS代销类理财
1523486549|20000.00|170|20000.00|20000.00|保险
1510618640|0.00|103|18034.21|18034.21|钱生钱
1500034283|262286.02|131|223377.73|223377.73|一般基金
1510545496|0.00|110|0.00|0.00|贷款
1315532353|8.05|100|8.03|8.03|储蓄存款
1149373006|455985.75|120|472223.16|472223.16|理财
1159943120|100000.00|102|100000.00|100000.00|定期存款
1169119132|109467.91|114|111623.30|111623.30|消费贷款
1500034283|262286.02|130|223377.73|223377.73|基金
1266914143|0.00|121|257420.72|257420.72|TSS
1512550114|270000.00|113|270000.00|270000.00|其它个贷
1183679238|172131.98|112|173737.87|173737.87|按揭
1308158661|1527.32|150|1526.00|1526.00|第三方存管
1511959556|2002.13|101|2786.19|2786.19|活期存款
1143064009|0.00|107|7926.83|7926.83|主动型负债
1507767600|840000.00|111|840000.00|840000.00|商贷通
1236489823|1000000.00|1221|1000000.00|1000000.00|PBSS代销类理财
1505905385|400000.00|170|400000.00|400000.00|保险
1140076152|0.00|103|36207.19|36207.19|钱生钱
1506656301|36337.02|131|39865.13|39865.13|一般基金
1500939223|0.00|110|0.00|0.00|贷款
1250659763|2109.02|100|75901.64|75901.64|储蓄存款
1326332078|300792.60|120|218130.14|218130.14|理财
1290564915|2211.43|102|70169.83|70169.83|定期存款
1209718753|332895.05|114|333912.76|333912.76|消费贷款
1506656301|36337.02|130|39865.13|39865.13|基金
1510618640|391565.14|121|316463.58|316463.58|TSS
1333833950|270000.00|113|278780.47|278780.47|其它个贷
1515386282|2301081.51|112|2310486.45|2310486.45|按揭
1524154632|5000.10|150|34397.25|34397.25|第三方存管
1133692205|2.56|101|2.56|2.56|活期存款
1511746695|0.00|107|38414.63|38414.63|主动型负债
1500111640|3700000.00|111|3654878.04|3654878.04|商贷通
1343827187|100000.00|170|100000.00|100000.00|保险
1234889645|127051.99|103|75919.49|75919.49|钱生钱
1519329763|0.00|131|0.00|0.00|一般基金
1320450450|900000.00|110|900000.00|900000.00|贷款
1307915921|238499.46|100|175440.42|175440.42|储蓄存款
1513900075|150073.97|120|242098.79|242098.79|理财
1520040378|0.00|102|4390.81|4390.81|定期存款
1515951652|344956.39|114|346686.05|346686.05|消费贷款
1519329763|0.00|130|0.00|0.00|基金
1513988937|251172.85|121|222984.66|222984.66|TSS
1504795319|225000.00|113|225000.00|225000.00|其它个贷
1219147218|0.00|112|29333.37|29333.37|按揭
1301644230|74.44|150|3049.02|3049.02|第三方存管
1500083931|5495.12|101|72281.61|72281.61|活期存款
1515730901|0.00|107|45121.95|45121.95|主动型负债
1159648840|300000.00|111|329268.29|329268.29|商贷通
1522978874|20000.00|170|20000.00|20000.00|保险
1326371539|0.00|103|5707.32|5707.32|钱生钱
1147299466|148622.85|131|27187.11|27187.11|一般基金
1503089242|0.00|110|0.00|0.00|贷款
1503151591|250463.72|100|250463.38|250463.38|储蓄存款
1250864469|160629.26|120|82769.37|82769.37|理财
1506454000|213289.88|102|179298.51|179298.51|定期存款
1300636270|788482.79|114|792804.84|792804.84|消费贷款
1147299466|148622.85|130|27187.11|27187.11|基金
1520987023|100058.90|121|84510.33|84510.33|TSS
1506392775|270000.00|113|270000.00|270000.00|其它个贷
1199113504|198750.00|112|200640.24|200640.24|按揭
1106094684|81.98|150|1824.07|1824.07|第三方存管
1328086081|10036.31|101|7167.86|7167.86|活期存款
1511383556|0.00|107|21341.46|21341.46|主动型负债
1500622322|1800000.00|111|1800000.00|1800000.00|商贷通
1292944183|6567.00|170|6567.00|6567.00|保险
1514068427|0.00|103|22990.56|22990.56|钱生钱
1520547008|0.00|131|0.00|0.00|一般基金
1501718235|550000.00|110|804057.31|804057.31|贷款
1505896382|78294.34|100|91104.57|91104.57|储蓄存款
1197619905|0.00|120|7346.12|7346.12|理财
1506225574|0.00|102|0.00|0.00|定期存款
1093606130|300000.00|114|300000.00|300000.00|消费贷款
1506220935|422202.74|130|175478.63|175478.63|基金
1519716600|201732.60|121|352606.38|352606.38|TSS
1514195598|180000.00|113|187317.10|187317.10|其它个贷
1514997108|252271.66|112|253714.62|253714.62|按揭
1511499507|289.77|150|289.53|289.53|第三方存管
1266456414|23.17|101|23.15|23.15|活期存款
1515261790|0.00|107|217804.88|217804.88|主动型负债
1500633605|0.00|111|54276.41|54276.41|商贷通
1284549127|11340.00|170|11340.00|11340.00|保险
1501775452|50192.44|103|50134.89|50134.89|钱生钱
1145606107|198607.47|131|194894.69|194894.69|一般基金
1142968488|300000.00|110|254048.79|254048.79|贷款
1159943120|100213.90|100|100213.75|100213.75|储蓄存款
1250659763|655561.98|120|547058.86|547058.86|理财
1507817377|0.00|102|52052.57|52052.57|定期存款
1512903635|270000.00|114|270000.00|270000.00|消费贷款
1209718753|16582.70|130|13412.67|13412.67|基金
1326371539|80708.05|121|70554.76|70554.76|TSS
1521098777|100000.00|113|100000.00|100000.00|其它个贷
1217474602|831952.77|112|835147.79|835147.79|按揭
1273105851|607.61|150|2598.54|2598.54|第三方存管
1159943120|213.90|101|213.75|213.75|活期存款
1500081668|0.00|107|2926.83|2926.83|主动型负债
1506619439|240000.00|111|240000.00|240000.00|商贷通
1290913288|100000.00|170|100000.00|100000.00|保险
1512022939|0.00|103|6050.80|6050.80|钱生钱
1506220935|422202.74|131|175478.63|175478.63|一般基金
1308158661|1492500.00|110|1496554.88|1496554.88|贷款
1302831827|730.81|100|20708.53|20708.53|储蓄存款
1500034283|690715.72|120|637646.87|637646.87|理财
1506505102|0.00|102|0.00|0.00|定期存款
1512553542|270000.00|114|270000.00|270000.00|消费贷款
1248869675|507.54|130|506.41|506.41|基金
1094459608|2939606.14|121|2864537.63|2864537.63|TSS
1121831877|300000.00|113|299999.99|299999.99|其它个贷
1191056227|402666.39|112|406991.58|406991.58|按揭
1337098810|4562.59|150|4558.66|4558.66|第三方存管
1290564915|430.24|101|32469.47|32469.47|活期存款
1520159202|0.00|107|21341.46|21341.46|主动型负债
1506124847|355000.00|111|213097.55|213097.55|商贷通
1250182311|6950.00|170|6950.00|6950.00|保险
1514563776|0.00|103|46068.02|46068.02|钱生钱
1209718753|16582.70|131|13412.67|13412.67|一般基金
1251248116|557809.92|110|675323.78|675323.78|贷款
1150595911|20157.69|100|25659.61|25659.61|储蓄存款
1505588413|1285461.44|120|1285342.21|1285342.21|理财
1516554169|2399.06|102|39321.98|39321.98|定期存款
1209718753|300000.00|114|298170.73|298170.73|消费贷款
1168267120|66461.86|130|64540.96|64540.96|基金
1248869675|304278.01|121|250403.54|250403.54|TSS
1154212840|80000.00|113|19756.10|19756.10|其它个贷
1292622709|1439015.66|112|1457824.55|1457824.55|按揭
1229524231|1003.59|150|713.78|713.78|第三方存管
1099761560|2.44|101|2038.42|2038.42|活期存款
1506856154|0.00|107|37804.88|37804.88|主动型负债
1283804939|0.00|111|0.00|0.00|商贷通
1521098777|20000.00|170|20000.00|20000.00|保险
1508851669|0.00|103|11877.16|11877.16|钱生钱
1248869675|507.54|131|506.41|506.41|一般基金
1509336279|0.00|110|48170.73|48170.73|贷款
1238869713|30318.30|100|23440.20|23440.20|储蓄存款
1333921524|200378.15|120|125147.17|125147.17|理财
1506935198|0.00|102|0.00|0.00|定期存款
1515394876|0.00|114|72113.80|72113.80|消费贷款
1507298005|85793.08|130|82521.96|82521.96|基金
1522438304|0.00|121|31124.01|31124.01|TSS
1092505547|0.00|113|164634.14|164634.14|其它个贷
1506402411|376250.05|112|382455.33|382455.33|按揭
1333921524|9687.12|150|7159.64|7159.64|第三方存管
1130418931|0.03|101|0.03|0.03|活期存款
1215034626|0.00|107|98170.73|98170.73|主动型负债
1169072027|2265000.00|111|2265000.00|2265000.00|商贷通
1169191550|17254.00|170|17254.00|17254.00|保险
1506711098|0.00|103|0.00|0.00|钱生钱
1507298005|85793.08|131|82521.96|82521.96|一般基金
1108111498|300000.00|110|300000.00|300000.00|贷款
1510618640|73.59|100|21979.08|21979.08|储蓄存款
1147299466|0.00|120|249329.39|249329.39|理财
1518893286|0.00|102|1472.73|1472.73|定期存款
1522978874|30000.00|114|34536.58|34536.58|消费贷款
1156937340|234058.59|130|218850.34|218850.34|基金
1290564915|302393.42|121|312263.00|312263.00|TSS
1191056227|0.00|113|66413.18|66413.18|其它个贷
1203399349|449583.58|112|454273.61|454273.61|按揭
1209718753|1971.59|150|24268.04|24268.04|第三方存管
1506225574|102.81|101|15910.99|15910.99|活期存款
1312689058|0.00|107|23170.73|23170.73|主动型负债
1208098615|330243.13|111|346783.68|346783.68|商贷通
1521497616|30000.00|170|30000.00|30000.00|保险
1500948345|0.00|103|717.13|717.13|钱生钱
1156937340|234058.59|131|218850.34|218850.34|一般基金
1163219121|4175000.00|110|4215548.78|4215548.78|贷款
1199113504|104.46|100|104.38|104.38|储蓄存款
1508851669|140247.40|120|128475.02|128475.02|理财
1506678552|0.00|102|0.00|0.00|定期存款
1512896620|270000.00|114|270000.00|270000.00|消费贷款
1522438304|10079.67|130|5153.84|5153.84|基金
1106135038|527080.34|121|544138.92|544138.92|TSS
1169072027|0.00|113|0.00|0.00|其它个贷
1218446796|468256.05|112|470160.34|470160.34|按揭
1516399434|575.64|150|1033.19|1033.19|第三方存管
1512336973|80.27|101|59.22|59.22|活期存款
1269014894|0.00|107|20731.71|20731.71|主动型负债
1502308218|1000000.00|111|1000000.00|1000000.00|商贷通
1515386728|30000.00|170|30000.00|30000.00|保险
1127936727|0.00|103|0.00|0.00|钱生钱
1522438304|10079.67|131|5153.84|5153.84|一般基金
1318385141|850000.00|110|932317.07|932317.07|贷款
1273105851|516.40|100|16341.74|16341.74|储蓄存款
1506711098|71463.67|120|71090.85|71090.85|理财
1510618640|0.00|102|18034.21|18034.21|定期存款
1523434987|50000.00|114|60365.86|60365.86|消费贷款
1511768359|275975.98|130|189037.08|189037.08|基金
1500948345|50339.66|121|45846.08|45846.08|TSS
1514269010|0.00|113|39390.25|39390.25|其它个贷
1159198599|206671.86|112|208746.85|208746.85|按揭
1510770654|1648.96|150|25968.93|25968.93|第三方存管
1511435286|74.57|101|74.51|74.51|活期存款
1505747097|0.00|107|65853.66|65853.66|主动型负债
1510740943|1425000.00|111|1425000.00|1425000.00|商贷通
1512798370|850000.00|170|850000.00|850000.00|保险
1511034150|0.00|103|15006.70|15006.70|钱生钱
1511768359|275975.98|131|189037.08|189037.08|一般基金
1509979902|1180000.00|110|1180000.00|1180000.00|贷款
1522113760|31762.56|100|25318.39|25318.39|储蓄存款
1099761560|60958.03|120|73777.74|73777.74|理财
1508316847|20000.00|102|20000.00|20000.00|定期存款
1512550114|270000.00|114|270000.00|270000.00|消费贷款
1500534237|0.00|130|0.00|0.00|基金
1506454000|0.00|121|36719.90|36719.90|TSS
1218446796|0.00|113|308292.68|308292.68|其它个贷
1135322556|112414.52|112|125991.62|125991.62|按揭
1151753105|692.90|150|932.94|932.94|第三方存管
1142170547|1518.68|101|1679.65|1679.65|活期存款
1505381766|0.00|107|27073.17|27073.17|主动型负债
1154665966|1280000.00|111|1280000.00|1280000.00|商贷通
1134080071|171426.40|170|171426.40|171426.40|保险
1513935442|0.00|103|6222.15|6222.15|钱生钱
1500534237|0.00|131|0.00|0.00|一般基金
1514627854|70000.00|110|159390.23|159390.23|贷款
1217738551|509.45|100|14115.90|14115.90|储蓄存款
1154813489|210960.76|120|150339.38|150339.38|理财
1502119909|83502.42|102|82314.80|82314.80|定期存款
1333833950|270000.00|114|278780.47|278780.47|消费贷款
1238687647|49735.56|130|51080.87|51080.87|基金
1506840559|800476.71|121|685441.44|685441.44|TSS
1230225022|150000.00|113|150000.00|150000.00|其它个贷
1500018070|640891.54|112|648831.36|648831.36|按揭
1506165680|3753.17|150|1225.36|1225.36|第三方存管
1506505102|984.00|101|2156.69|2156.69|活期存款
1520213441|0.00|107|43902.44|43902.44|主动型负债
1502153294|0.00|111|892073.17|892073.17|商贷通
1515071628|10000.00|170|10000.00|10000.00|保险
1500062866|0.00|103|13581.76|13581.76|钱生钱
1238687647|49735.56|131|51080.87|51080.87|一般基金
1260383704|100000.00|110|441463.41|441463.41|贷款
1196593478|42.15|100|24694.20|24694.20|储蓄存款
1513988937|251172.85|120|222984.66|222984.66|理财
1234889645|127051.99|102|75919.49|75919.49|定期存款
1504795319|225000.00|114|225000.00|225000.00|消费贷款
1145606107|198607.47|130|194894.69|194894.69|基金
1176186592|50131.10|121|71378.48|71378.48|TSS
1522203128|0.00|113|0.00|0.00|其它个贷
1518872898|351000.00|112|355557.93|355557.93|按揭
1518971810|2.50|150|1740.71|1740.71|第三方存管
1227731845|4521.08|101|261166.86|261166.86|活期存款
1514029438|0.00|107|31707.32|31707.32|主动型负债
1190679088|340000.00|111|340000.00|340000.00|商贷通
1165061214|100000.00|170|100000.00|100000.00|保险
1280507801|0.00|103|16594.96|16594.96|钱生钱
1168267120|66461.86|131|64540.96|64540.96|一般基金
1503054344|1500000.00|110|1500000.00|1500000.00|贷款
1515993285|8502.63|100|34017.93|34017.93|储蓄存款
1523279807|30000.00|120|27439.02|27439.02|理财
1326371539|0.00|102|5707.32|5707.32|定期存款
1506392775|270000.00|114|270000.00|270000.00|消费贷款
1114037819|8595.81|130|19655.37|19655.37|基金
1513909359|0.00|121|48427.15|48427.15|TSS
1521832804|0.00|113|0.00|0.00|其它个贷
1215825080|612230.90|112|617157.95|617157.95|按揭
1216322105|8596.04|150|8588.63|8588.63|第三方存管
1506935198|67384.79|101|76261.53|76261.53|活期存款
1236831836|0.00|107|217317.07|217317.07|主动型负债
1258478909|4673296.72|111|4676975.35|4676975.35|商贷通
1510602160|20000.00|170|20000.00|20000.00|保险
1165134896|108763.35|103|111143.45|111143.45|钱生钱
