核心客户号|签约日期|当前签约日期|零售签约产品代码|零售签约产品描述|签约口径说明
1219592692|2012/4/17|2012/4/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1508401261|2014/5/9|2014/5/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1099848698|2012/3/8|2015/5/14|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506016230|2014/1/10|2014/1/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1279324429|2012/1/12|2013/7/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1523057168|2015/7/13|2015/7/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1325112189|2013/10/5|2015/12/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1132129608|2015/11/11|2015/11/11|60115|财神卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0057','0058')
1169902783|2016/2/4|2016/2/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519047173|2015/2/10|2015/7/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500063212|2013/2/18|2013/2/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1097425203|2012/1/13|2012/2/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1222029431|2012/7/18|2013/10/31|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1502691169|2015/4/23|2015/4/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1203770291|2012/10/21|2012/10/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1513422879|2015/10/17|2015/10/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1167561134|2013/11/25|2013/11/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1251662220|2012/1/20|2012/1/20|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1059040880|2012/1/12|2012/1/12|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1148074865|2012/2/22|2012/2/22|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1264687354|2014/3/28|2014/3/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506478068|2014/1/28|2014/1/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520136287|2015/12/17|2015/12/17|60115|财神卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0057','0058')
1516712118|2015/11/22|2015/11/22|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1510308184|2015/5/18|2015/5/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520282834|2015/5/9|2015/5/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1515877977|2014/12/17|2014/12/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1117760482|2015/4/22|2015/10/20|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1523198906|2015/7/27|2015/7/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506250929|2014/1/16|2014/1/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1319107755|2012/7/9|2012/7/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1320636320|2012/7/25|2012/7/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1339126211|2013/2/21|2013/2/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1156801695|2012/12/7|2012/12/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1248962912|2012/2/22|2012/6/14|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1154813489|2015/8/6|2016/2/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509743418|2014/6/4|2014/6/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1312300138|2012/5/18|2012/5/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1111118445|2012/1/20|2012/8/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1514722753|2014/11/14|2014/11/14|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1153344654|2015/10/29|2015/10/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519287503|2016/2/24|2016/2/24|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1292623801|2015/2/28|2016/1/5|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1161379619|2012/2/2|2012/2/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1502116472|2013/7/23|2013/7/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1203494542|2012/5/11|2016/3/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519273148|2015/2/28|2015/2/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1516381626|2014/12/21|2014/12/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1315489594|2012/7/25|2012/7/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1179283045|2012/4/23|2016/1/22|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1069594559|2012/3/8|2016/1/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500116740|2015/9/10|2015/9/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1116709448|2012/1/13|2012/1/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1233841069|2012/1/13|2012/1/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500064524|2013/7/26|2013/7/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500379802|2013/4/25|2014/11/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1501638209|2013/6/27|2013/12/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1097896680|2012/5/2|2012/7/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1313174261|2014/12/26|2014/12/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1142897290|2013/9/4|2014/7/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1515745811|2014/12/3|2014/12/3|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1512611971|2015/9/2|2015/9/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520085286|2015/3/27|2015/3/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1195565392|2016/2/18|2016/2/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505116044|2013/11/30|2015/8/19|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1521757923|2015/9/7|2015/9/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1174899185|2012/10/26|2014/8/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1502899638|2013/9/2|2013/9/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1518586723|2015/1/20|2015/1/20|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505339572|2013/12/30|2013/12/30|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1523649509|2015/8/10|2015/8/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1283603157|2015/7/22|2016/3/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506673042|2015/11/18|2015/11/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500173318|2013/3/21|2013/3/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1266415897|2012/2/16|2012/2/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1508375338|2015/3/23|2015/3/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1523119342|2015/10/21|2015/10/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1503206996|2013/9/16|2013/9/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1521768601|2015/5/29|2015/5/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1116445595|2011/10/15|2015/6/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1522011007|2015/6/6|2015/6/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519364072|2015/2/28|2015/2/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1272765314|2012/2/1|2012/2/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1510498923|2015/8/6|2015/8/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1523731650|2015/8/12|2015/8/12|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1324711341|2013/9/22|2013/9/22|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509471984|2014/5/17|2015/6/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1515926969|2014/12/9|2014/12/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1336155206|2014/6/30|2016/2/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1196254893|2010/7/7|2010/7/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1142141314|2013/10/13|2013/10/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500030983|2014/2/17|2014/2/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500110276|2013/3/9|2013/6/14|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1119935075|2010/9/19|2013/9/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1135419828|2015/9/30|2015/9/30|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1143066253|2012/2/3|2015/1/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1159807217|2012/6/15|2012/6/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500654487|2012/2/1|2014/4/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500047259|2013/8/11|2013/8/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1160377857|2012/6/25|2012/6/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509274010|2016/3/1|2016/3/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1236519934|2015/2/15|2015/2/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506670035|2014/2/16|2014/2/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1512509739|2015/7/13|2015/7/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1229646935|2015/10/8|2015/10/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509742890|2015/7/6|2015/7/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1512819149|2014/9/5|2016/1/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1522909064|2015/7/6|2016/3/20|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509182613|2014/5/8|2014/5/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1100494998|2014/2/15|2014/2/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1333940408|2013/1/18|2013/1/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1523981058|2015/8/27|2015/8/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506973707|2014/3/26|2015/12/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1523323640|2015/7/27|2015/7/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506504925|2014/1/29|2014/1/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1097260784|2015/12/24|2015/12/24|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506307895|2015/7/16|2015/7/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519802918|2015/3/18|2015/3/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519906454|2015/3/22|2015/3/22|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1513777555|2014/9/29|2014/9/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506556945|2014/2/9|2014/2/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1336926259|2012/11/29|2012/11/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1266095846|2012/2/29|2012/2/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1342850925|2012/12/28|2012/12/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505911928|2014/2/27|2014/2/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507275341|2015/3/13|2015/3/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1182178402|2012/1/9|2012/1/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1522348012|2015/6/18|2015/6/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1131290100|2012/12/3|2012/12/3|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1338685318|2012/12/6|2012/12/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1118758059|2015/2/16|2015/2/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1136240430|2015/7/14|2015/7/14|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1201484054|2012/1/12|2012/1/12|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1516392247|2015/2/26|2015/2/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1513850945|2014/9/30|2014/9/30|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500119587|2015/4/2|2015/4/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506990156|2014/3/1|2014/3/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1512265043|2016/2/16|2016/2/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505760737|2013/12/26|2013/12/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509258989|2014/5/16|2014/5/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507248844|2014/3/13|2014/3/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1290830709|2013/10/8|2013/10/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505377759|2013/12/11|2013/12/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520326466|2015/9/6|2015/9/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505901633|2013/12/30|2013/12/30|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1327785238|2012/9/17|2012/9/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1337910100|2014/3/7|2014/3/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1305364910|2013/8/7|2013/8/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1298267593|2015/6/10|2015/6/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1510018987|2014/6/5|2014/6/5|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505995559|2016/1/21|2016/1/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1160557187|2015/11/8|2015/11/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1502007771|2015/6/10|2015/6/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1263358411|2013/12/20|2013/12/20|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1523625859|2015/8/10|2015/8/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1159482251|2011/12/22|2012/2/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1172061761|2015/9/29|2015/9/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1518946012|2015/2/2|2015/2/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1286165535|2011/9/15|2011/9/15|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1145286786|2015/5/31|2015/5/31|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1218467323|2009/5/17|2009/5/17|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1515410654|2014/12/14|2014/12/14|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505267307|2013/12/7|2013/12/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507161118|2014/3/6|2014/3/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1134792294|2012/1/10|2012/1/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1218445940|2011/1/26|2011/1/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506683561|2014/2/16|2014/2/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1279874531|2012/2/1|2012/2/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1238262150|2012/2/1|2012/11/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1237201642|2012/3/20|2012/3/20|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1512864910|2014/12/29|2014/12/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1516764391|2015/1/4|2015/1/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519394206|2015/3/2|2015/3/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1245471879|2012/5/15|2012/5/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500827196|2013/5/29|2013/12/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1521626300|2015/5/26|2015/5/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1202594480|2013/2/1|2013/2/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1523069290|2015/7/15|2015/7/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506679066|2014/2/16|2014/2/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1311987490|2016/1/26|2016/1/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1233915470|2015/4/6|2015/4/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1515955776|2015/11/24|2015/12/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1093711738|2012/4/20|2013/9/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1510057254|2015/2/3|2015/9/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1225066769|2014/3/27|2014/3/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1503966916|2014/1/5|2014/1/5|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1208278692|2013/11/9|2013/11/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1297013788|2012/1/9|2013/8/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1292238359|2014/10/12|2014/10/12|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520699235|2015/6/3|2015/6/3|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1092267443|2015/1/27|2015/1/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505093855|2013/12/30|2013/12/30|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1204203352|2012/5/2|2015/8/5|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1503681541|2015/10/28|2015/10/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1123948404|2010/10/14|2012/2/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1142226952|2012/7/10|2012/7/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1153368652|2014/7/24|2014/7/24|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1516174729|2015/3/5|2015/3/5|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505906428|2013/12/29|2013/12/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1515289851|2015/3/14|2015/3/14|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506346292|2014/1/21|2014/1/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520688101|2015/4/19|2015/4/19|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1508162783|2014/6/26|2014/6/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1157849443|2012/1/11|2016/1/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505497180|2013/12/16|2014/2/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1112628174|2015/11/9|2015/11/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1512539468|2014/8/25|2014/8/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507339091|2014/3/14|2014/9/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520870522|2015/10/13|2015/10/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506861492|2014/5/27|2014/5/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505150077|2016/3/22|2016/3/22|20171|乐生金|T03_AGENT_FUND_DTL_ACCT.PROD_ID IN (690010,690210),且客户有效，则认为签约
1506635223|2014/7/23|2014/7/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
